SA3_CODE_2021,A75_84_L_PinE_NS_19,A75_84_L_PinE_NS_20,A75_84_L_PinE_NS_21,A75_84_L_PinE_NS_YNS,A75_84_L_PinE_NS_T,A75_84_T_B_05,A75_84_T_05_10,A75_84_T_11_15,A75_84_T_16,A75_84_T_17,A75_84_T_18,A75_84_T_19,A75_84_T_20,A75_84_T_21,A75_84_T_YNS,A75_84_T_T,A85ov_SEO_B_05,A85ov_SEO_05_10,A85ov_SEO_11_15,A85ov_SEO_16,A85ov_SEO_17,A85ov_SEO_18,A85ov_SEO_19,A85ov_SEO_20,A85ov_SEO_21,A85ov_SEO_YNS,A85ov_SEO_T,A85ov_UOLSE_VWW_B_05,A85ov_UOLSE_VWW_05_10,A85ov_UOLSE_VWW_11_15,A85ov_UOLSE_VWW_16,A85ov_UOLSE_VWW_17,A85ov_UOLSE_VWW_18,A85ov_UOLSE_VWW_19,A85ov_UOLSE_VWW_20,A85ov_UOLSE_VWW_21,A85ov_UOLSE_VWW_YNS,A85ov_UOLSE_VWW_T,A85ov_UOLSE_NWNAA_B_05,A85ov_UOLSE_NWNAA_05_10,A85ov_UOLSE_NWNAA_11_15,A85ov_UOLSE_NWNAA_16,A85ov_UOLSE_NWNAA_17,A85ov_UOLSE_NWNAA_18,A85ov_UOLSE_NWNAA_19,A85ov_UOLSE_NWNAA_20,A85ov_UOLSE_NWNAA_21,A85ov_UOLSE_NWNAA_YNS,A85ov_UOLSE_NWNAA_T,A85ov_UOLSE_PinE_NS_B_05,A85ov_UOLSE_PinE_NS_05_10,A85ov_UOLSE_PinE_NS_11_15,A85ov_UOLSE_PinE_NS_16,A85ov_UOLSE_PinE_NS_17,A85ov_UOLSE_PinE_NS_18,A85ov_UOLSE_PinE_NS_19,A85ov_UOLSE_PinE_NS_20,A85ov_UOLSE_PinE_NS_21,A85ov_UOLSE_PinE_NS_YNS,A85ov_UOLSE_PinE_NS_T,A85ov_UOLSE_T_B_05,A85ov_UOLSE_T_05_10,A85ov_UOLSE_T_11_15,A85ov_UOLSE_T_16,A85ov_UOLSE_T_17,A85ov_UOLSE_T_18,A85ov_UOLSE_T_19,A85ov_UOLSE_T_20,A85ov_UOLSE_T_21,A85ov_UOLSE_T_YNS,A85ov_UOLSE_T_T,A85ov_L_PinE_NS_B_05,A85ov_L_PinE_NS_05_10,A85ov_L_PinE_NS_11_15,A85ov_L_PinE_NS_16,A85ov_L_PinE_NS_17,A85ov_L_PinE_NS_18,A85ov_L_PinE_NS_19,A85ov_L_PinE_NS_20,A85ov_L_PinE_NS_21,A85ov_L_PinE_NS_YNS,A85ov_L_PinE_NS_T,A85ov_T_B_05,A85ov_T_05_10,A85ov_T_11_15,A85ov_T_16,A85ov_T_17,A85ov_T_18,A85ov_T_19,A85ov_T_20,A85ov_T_21,A85ov_T_YNS,A85ov_T_T,T_SEO_B_05,T_SEO_05_10,T_SEO_11_15,T_SEO_16,T_SEO_17,T_SEO_18,T_SEO_19,T_SEO_20,T_SEO_21,T_SEO_YNS,T_SEO_T,T_UOLSE_VWW_B_05,T_UOLSE_VWW_05_10,T_UOLSE_VWW_11_15,T_UOLSE_VWW_16,T_UOLSE_VWW_17,T_UOLSE_VWW_18,T_UOLSE_VWW_19,T_UOLSE_VWW_20,T_UOLSE_VWW_21,T_UOLSE_VWW_YNS,T_UOLSE_VWW_T,T_UOLSE_NWNAA_B_05,T_UOLSE_NWNAA_05_10,T_UOLSE_NWNAA_11_15,T_UOLSE_NWNAA_16,T_UOLSE_NWNAA_17,T_UOLSE_NWNAA_18,T_UOLSE_NWNAA_19,T_UOLSE_NWNAA_20,T_UOLSE_NWNAA_21,T_UOLSE_NWNAA_YNS,T_UOLSE_NWNAA_T,T_UOLSE_PinE_NS_B_05,T_UOLSE_PinE_NS_05_10,T_UOLSE_PinE_NS_11_15,T_UOLSE_PinE_NS_16,T_UOLSE_PinE_NS_17,T_UOLSE_PinE_NS_18,T_UOLSE_PinE_NS_19,T_UOLSE_PinE_NS_20,T_UOLSE_PinE_NS_21,T_UOLSE_PinE_NS_YNS,T_UOLSE_PinE_NS_T,T_UOLSE_T_B_05,T_UOLSE_T_05_10,T_UOLSE_T_11_15,T_UOLSE_T_16,T_UOLSE_T_17,T_UOLSE_T_18,T_UOLSE_T_19,T_UOLSE_T_20,T_UOLSE_T_21,T_UOLSE_T_YNS,T_UOLSE_T_T,T_L_PinE_NS_B_05,T_L_PinE_NS_05_10,T_L_PinE_NS_11_15,T_L_PinE_NS_16,T_L_PinE_NS_17,T_L_PinE_NS_18,T_L_PinE_NS_19,T_L_PinE_NS_20,T_L_PinE_NS_21,T_L_PinE_NS_YNS,T_L_PinE_NS_T,T_T_B_05,T_T_05_10,T_T_11_15,T_T_16,T_T_17,T_T_18,T_T_19,T_T_20,T_T_21,T_T_YNS,T_T_T
11801,0,0,0,60,68,3004,97,52,8,9,9,20,18,3,152,3361,765,24,6,5,6,4,0,0,0,28,833,384,0,5,0,0,0,0,0,0,19,407,144,0,0,0,0,0,0,0,0,17,168,4,0,0,0,0,0,0,0,0,0,5,530,3,5,0,0,0,0,0,4,40,580,6,0,0,0,0,0,0,0,0,147,163,1309,27,11,5,6,4,0,4,4,221,1574,16703,3381,4081,1178,1175,1388,1598,797,217,535,31052,6710,1851,2424,756,893,1083,1273,513,103,245,15847,632,118,132,41,40,59,128,78,19,57,1314,13,0,0,0,0,0,0,3,0,5,39,7358,1968,2558,802,927,1150,1404,600,121,312,17199,26,3,6,0,7,4,3,0,3,283,330,24089,5356,6639,1974,2112,2546,3002,1398,339,1130,48574
11802,0,0,0,104,116,3309,90,58,6,4,12,19,15,3,199,3715,374,4,5,0,0,0,3,0,0,9,399,547,8,3,0,0,0,0,0,0,25,580,439,15,4,0,0,0,3,0,0,24,482,9,0,0,0,0,0,0,0,0,6,14,992,17,8,0,0,0,3,3,0,50,1072,5,0,0,0,0,0,0,0,0,227,230,1373,25,16,0,0,0,4,4,0,285,1703,12308,3049,3641,868,981,1185,1385,627,181,411,24647,11170,2836,3199,1160,1296,1596,1960,818,142,292,24463,2066,293,259,69,80,110,255,104,38,109,3380,23,0,0,0,0,0,3,5,0,11,49,13259,3126,3458,1228,1378,1706,2220,921,186,414,27894,34,3,4,3,0,8,3,0,0,590,648,25594,6178,7101,2095,2356,2903,3612,1551,373,1413,53183
11901,0,0,0,80,89,4566,127,91,17,12,18,19,21,3,256,5133,290,0,0,0,0,0,0,0,0,36,324,610,5,0,0,0,0,0,0,0,57,679,905,34,12,4,3,3,0,0,0,49,1007,10,0,0,0,0,0,0,0,0,0,10,1527,43,12,4,3,9,3,6,0,106,1698,0,0,0,0,0,0,0,0,0,113,115,1812,37,12,4,3,9,3,6,0,255,2136,7144,1004,860,155,195,168,151,72,33,317,10091,27003,6850,5784,1461,1464,1362,1215,446,96,960,46648,10676,2090,2076,566,516,548,563,279,123,578,18009,70,14,14,0,5,4,7,6,0,27,155,37751,8960,7872,2027,1991,1910,1782,738,225,1560,64814,37,13,6,0,0,4,0,0,0,366,435,44940,9977,8740,2184,2179,2084,1933,808,254,2248,75342
11902,0,0,0,182,185,4909,131,79,15,7,7,33,5,0,311,5509,127,0,0,0,0,0,0,0,0,7,139,599,3,0,0,0,0,0,0,0,18,619,1186,35,14,0,0,0,6,0,0,51,1299,9,0,0,0,0,0,0,0,0,5,4,1787,38,14,0,0,0,6,0,0,71,1927,0,0,0,0,0,0,0,0,0,284,284,1917,38,14,0,0,0,6,0,0,364,2346,5223,881,828,180,200,201,207,86,34,237,8069,20928,6230,5961,1587,1906,2348,2330,613,148,766,42825,10115,1861,2174,472,933,660,790,231,85,576,17907,77,8,37,9,18,13,31,7,9,34,244,31124,8102,8173,2069,2859,3024,3153,855,243,1375,60978,20,8,8,4,6,12,5,0,0,727,792,36366,8996,9011,2252,3065,3236,3367,940,272,2340,69832
11903,0,0,0,87,92,3661,222,160,26,11,34,35,17,0,192,4349,234,0,0,0,0,0,0,0,0,25,255,395,3,0,0,0,0,0,0,0,15,422,755,56,33,4,5,4,3,8,3,37,898,5,0,0,0,0,0,0,0,0,7,9,1156,56,33,4,5,4,3,9,3,55,1328,7,0,0,0,0,0,0,0,0,183,188,1394,57,32,4,5,4,3,10,3,262,1777,6686,914,757,165,167,259,172,50,28,201,9402,18316,5332,4589,1396,1930,2444,2151,591,69,596,37419,7081,1864,1792,363,446,491,628,209,46,363,13273,37,6,18,0,7,7,8,4,0,25,114,25432,7199,6394,1759,2384,2948,2786,805,113,979,50811,16,0,8,0,4,3,10,0,0,409,448,32135,8113,7160,1924,2554,3214,2967,864,138,1589,60662
11904,0,0,0,162,174,4788,107,102,13,10,12,22,7,0,339,5397,235,0,0,0,0,0,0,0,0,18,253,704,4,0,0,0,0,0,0,0,52,757,942,26,25,0,0,5,5,0,0,126,1133,7,0,0,0,0,0,0,0,0,4,10,1647,28,23,0,0,5,3,0,0,183,1901,0,0,0,0,0,0,0,0,0,258,258,1881,28,23,0,3,5,3,0,0,455,2411,7811,1428,1436,362,354,377,333,149,41,321,12611,20716,6143,6537,2224,2576,3063,2991,795,155,734,45935,6515,918,1015,286,339,461,615,215,52,390,10816,44,7,5,0,9,11,16,6,4,19,123,27277,7067,7566,2513,2926,3533,3621,1018,209,1145,56877,23,3,10,4,0,7,9,4,4,610,684,35114,8496,9014,2880,3286,3914,3961,1171,252,2082,70169
12001,0,0,0,22,25,2500,43,37,9,3,3,19,7,0,84,2708,176,3,0,0,0,0,0,0,0,9,186,428,0,0,0,0,0,0,0,0,17,449,491,11,4,0,0,0,0,0,0,52,557,3,0,0,0,0,0,0,0,0,0,3,927,7,0,0,0,0,0,0,0,66,1012,3,0,0,0,0,0,0,0,0,64,72,1105,16,0,0,0,0,0,0,0,142,1272,6622,1117,1043,215,215,229,198,77,51,174,9933,9579,2903,2902,836,854,812,904,331,110,270,19500,2265,455,491,126,158,170,303,112,30,147,4258,25,7,0,0,0,3,7,6,4,9,56,11872,3360,3398,968,1014,985,1210,443,144,422,23817,10,0,0,0,0,0,0,0,0,116,131,18503,4471,4436,1183,1224,1211,1414,526,192,708,33882
12002,0,0,0,3,7,989,9,9,0,0,0,0,0,0,49,1057,101,0,4,0,0,0,0,0,0,15,118,121,0,0,0,0,0,0,0,0,3,123,133,0,0,0,0,0,0,0,0,13,151,3,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,4,0,0,19,279,0,0,0,0,0,0,0,0,0,6,7,356,0,5,0,0,0,4,0,0,42,407,6598,1456,1305,222,231,258,191,109,63,150,10586,2477,669,722,183,216,183,202,76,33,60,4822,488,36,58,11,8,14,29,14,5,49,718,10,3,0,0,0,0,0,0,0,8,20,2970,716,778,196,230,200,227,89,34,117,5557,3,0,0,0,0,0,0,0,0,22,31,9574,2167,2091,419,459,464,418,201,98,298,16175
12003,0,0,0,20,26,4580,151,108,15,11,18,36,17,0,210,5143,282,3,0,0,0,0,0,0,0,32,321,797,5,5,0,0,0,5,4,0,95,901,1155,27,28,3,0,5,5,3,0,164,1384,6,0,0,0,0,0,0,0,0,6,10,1961,35,31,3,0,5,14,4,0,262,2299,0,0,0,0,0,0,0,0,0,26,30,2244,37,30,3,0,5,14,4,0,320,2654,9613,1633,1549,395,389,446,493,173,57,365,15105,19791,6466,7168,2645,3460,4937,4420,1222,197,914,51233,7020,1574,1752,557,795,831,928,309,45,616,14430,51,13,9,5,8,15,25,5,0,25,157,26867,8047,8931,3210,4262,5789,5375,1533,250,1553,65819,18,3,9,7,4,14,13,0,0,173,237,36492,9682,10491,3611,4658,6243,5879,1713,306,2094,81167
12101,0,0,0,11,12,2512,96,75,13,15,8,30,23,5,42,2810,388,4,0,0,0,0,0,0,0,8,406,376,5,7,0,0,0,0,0,0,4,388,344,18,9,0,3,7,0,0,0,11,394,0,0,0,0,0,0,0,0,0,0,0,723,28,10,0,3,7,0,0,0,15,782,4,0,0,0,0,0,0,0,0,21,24,1110,29,13,0,3,7,4,0,0,38,1208,10869,2322,1987,407,447,431,429,236,98,254,17475,12239,4495,4663,1344,1457,1524,1641,694,253,308,28630,2256,676,776,241,249,283,532,252,110,134,5512,12,5,4,0,5,3,3,8,4,5,54,14513,5179,5448,1587,1703,1810,2176,957,370,449,34196,18,4,0,0,3,0,4,0,0,102,131,25394,7503,7435,1989,2156,2236,2610,1189,473,807,51798
12102,0,0,0,20,25,1647,112,103,22,24,9,21,19,0,70,2017,283,8,3,0,0,0,0,0,0,21,309,142,6,4,0,0,0,0,0,0,15,176,162,17,9,0,0,0,0,3,0,8,202,0,0,0,0,0,0,0,0,0,0,0,307,22,15,0,0,0,0,0,0,29,373,0,0,0,0,0,0,0,0,0,25,27,595,32,15,0,0,0,0,0,0,68,715,7518,1507,1059,207,185,182,156,84,41,156,11089,7679,4669,3837,1020,1091,1093,977,332,104,192,21006,1293,580,703,177,164,181,316,149,44,69,3660,3,3,8,0,5,4,5,3,0,3,35,8983,5248,4546,1201,1253,1276,1297,483,147,269,24703,15,5,3,0,0,4,0,0,0,101,124,16507,6754,5609,1410,1439,1460,1451,567,187,522,35921
12103,0,0,0,9,16,2970,144,92,19,16,15,48,26,4,76,3403,714,19,5,0,0,0,0,0,0,39,786,336,0,0,0,0,0,5,0,0,22,372,187,22,8,6,5,5,3,5,0,12,242,4,0,0,0,0,0,0,0,0,0,6,527,22,5,8,3,5,3,3,0,42,619,0,0,0,0,0,0,0,0,0,21,26,1238,46,19,11,3,4,3,3,0,105,1428,13833,2968,2085,407,344,372,373,191,115,278,20961,13628,4967,3892,891,851,836,813,483,161,296,26826,1704,714,941,227,226,226,429,272,78,153,4964,21,7,4,0,0,0,6,8,0,6,52,15353,5683,4830,1117,1077,1063,1251,762,248,456,31841,24,4,4,0,0,5,0,0,0,80,124,29208,8658,6918,1529,1423,1444,1617,952,358,815,52917
12104,0,0,0,23,28,2004,45,38,4,9,9,12,8,0,63,2186,397,6,3,0,0,0,0,0,0,29,440,156,3,0,0,0,0,0,0,0,11,163,83,3,4,0,0,0,4,0,0,3,101,0,0,0,0,0,0,0,0,0,0,3,240,7,4,0,0,0,4,0,0,14,268,3,0,0,0,0,0,0,0,0,4,9,644,11,3,0,0,0,7,0,0,45,717,11855,2550,2622,532,669,629,649,400,164,268,20343,5485,2141,2460,772,847,910,931,451,158,142,14291,545,149,216,42,47,79,139,87,38,42,1375,13,3,3,0,0,0,0,3,0,4,32,6044,2290,2674,811,898,991,1073,538,196,185,15700,14,0,0,0,0,0,0,0,3,62,83,17910,4841,5301,1349,1562,1618,1725,937,363,515,36119
12201,0,0,0,9,9,706,36,15,0,5,0,5,0,0,20,793,161,4,5,0,0,0,0,0,0,21,189,66,0,0,0,0,0,0,0,0,5,68,15,0,0,5,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,87,0,0,5,0,0,0,0,0,3,91,0,0,0,0,0,0,0,0,0,0,0,241,4,5,5,0,0,0,0,0,23,286,5313,1680,1596,373,425,418,464,260,95,156,10788,1474,632,735,236,244,284,390,162,26,38,4227,106,30,30,14,10,11,26,14,3,0,252,6,0,0,0,0,0,0,0,0,3,10,1590,665,765,243,252,301,417,180,31,47,4490,0,0,4,0,3,0,0,0,0,23,36,6905,2346,2358,615,684,721,888,437,124,226,15313
12202,0,0,0,23,25,1517,37,19,6,9,0,5,5,0,62,1649,311,9,9,0,0,0,3,0,0,27,359,92,0,0,0,0,0,0,0,0,5,96,28,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,120,5,0,0,0,0,0,0,0,9,130,0,0,0,0,0,0,0,0,0,28,31,431,15,8,0,0,0,3,0,0,64,518,8015,1449,996,195,122,122,156,123,39,200,11426,1880,533,399,105,111,100,127,71,14,37,3377,172,18,28,12,5,9,12,13,0,14,286,5,0,3,0,0,0,0,4,0,6,10,2052,552,428,117,117,106,140,87,14,58,3668,3,0,5,0,0,0,0,0,0,76,89,10070,2003,1424,316,243,229,302,210,59,331,15181
12203,0,0,0,28,39,3184,114,55,9,15,18,21,12,0,127,3557,689,12,11,0,0,0,5,0,0,66,778,315,3,0,0,0,0,0,0,0,33,355,242,13,8,4,0,3,3,0,0,32,308,3,0,0,0,0,0,0,0,0,6,10,564,21,6,4,0,3,3,0,0,67,674,3,0,0,0,0,0,0,0,0,30,40,1255,27,23,4,0,3,4,5,0,168,1489,16681,4189,3444,605,516,530,538,280,81,429,27284,8541,3117,2911,910,950,990,1063,318,73,238,19107,1309,269,313,100,73,116,174,80,13,99,2560,23,0,0,0,0,0,0,0,3,15,45,9873,3392,3223,1008,1023,1112,1232,404,88,352,21717,25,3,5,0,0,0,0,0,0,147,186,26583,7582,6670,1612,1544,1641,1771,683,174,927,49191
12301,0,0,0,9,6,829,11,12,0,7,4,4,0,0,30,898,153,0,4,0,0,0,0,0,0,23,180,67,6,0,0,0,0,0,0,0,4,80,33,0,0,0,0,0,0,0,0,4,37,0,0,0,0,0,0,0,0,0,0,0,104,6,0,0,0,0,0,0,0,8,117,0,0,0,0,0,0,0,0,0,7,7,257,5,8,0,0,0,0,0,0,32,300,4956,578,452,55,81,80,40,21,18,143,6429,2985,970,777,118,108,117,89,49,19,92,5323,313,77,82,17,22,25,42,11,3,27,622,0,0,0,0,0,0,0,0,0,0,5,3300,1046,860,133,130,146,141,63,21,115,5946,10,6,0,0,0,0,0,0,0,34,44,8265,1628,1312,194,213,219,175,87,38,289,12420
12302,0,0,0,66,73,2844,103,53,18,9,11,33,16,0,164,3249,318,0,0,0,0,0,0,0,0,21,347,173,7,4,0,0,0,0,0,0,9,189,199,22,8,0,0,0,6,0,0,6,240,0,0,0,0,0,0,0,0,0,11,16,372,23,18,0,0,0,6,0,0,30,446,4,0,0,0,0,0,0,0,0,42,49,696,28,18,0,0,0,6,0,0,91,834,11663,1533,1179,251,237,223,216,115,42,404,15879,18133,9519,6756,1333,1166,1119,1036,405,133,548,40155,2821,825,760,175,191,189,392,166,50,178,5751,40,10,11,0,0,4,5,3,3,46,118,20990,10357,7523,1507,1359,1315,1433,574,186,770,46015,29,9,15,4,5,3,0,0,0,294,368,32688,11898,8722,1760,1609,1551,1650,688,229,1476,62267
12303,0,0,0,6,8,600,3,4,0,0,0,0,0,0,22,629,102,0,0,0,0,0,0,0,0,0,114,39,0,0,0,0,0,0,0,0,0,42,16,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,3,3,168,0,0,0,0,0,0,0,0,3,178,3088,233,170,15,15,27,21,12,3,102,3705,835,127,105,15,24,22,34,12,0,35,1205,100,17,26,0,7,8,7,8,0,9,177,0,0,0,0,0,0,0,0,0,0,3,933,142,138,16,32,24,37,16,0,42,1386,3,0,0,0,0,0,0,0,0,18,19,4028,378,301,35,51,56,59,31,4,165,5109
12401,0,0,0,7,9,1586,18,12,0,0,3,7,0,0,47,1670,348,3,0,0,4,0,0,0,0,22,375,70,0,0,0,0,0,0,0,0,6,73,17,0,0,0,0,0,0,0,0,4,22,4,0,0,0,0,0,0,0,0,0,7,92,0,0,0,0,0,0,0,0,12,104,5,0,0,0,0,0,0,0,0,9,10,444,3,0,0,4,0,0,0,0,37,495,8651,701,488,79,57,44,57,21,15,208,10321,1741,387,347,92,89,121,107,30,8,46,2968,100,40,35,15,7,16,21,8,0,12,249,14,0,0,0,0,0,0,0,0,4,19,1862,420,385,106,95,136,131,38,3,67,3235,16,0,0,0,0,0,0,0,0,15,38,10529,1121,875,188,147,180,188,53,19,289,13589
12402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12403,0,0,0,16,23,2374,38,44,7,9,6,18,10,0,64,2564,330,6,0,0,0,0,0,0,0,23,362,156,0,0,0,0,0,0,0,0,9,174,113,3,0,0,0,0,0,0,0,10,125,3,0,0,0,0,0,0,0,0,0,5,275,10,0,0,0,0,0,0,0,21,308,0,0,0,0,0,0,0,0,0,5,4,610,12,0,0,0,0,0,0,0,47,674,11037,1183,999,172,200,145,141,75,35,290,14276,7063,4279,3206,591,499,506,524,202,44,203,17109,844,349,384,63,70,74,156,73,20,60,2093,29,3,3,0,0,4,4,3,0,8,57,7943,4627,3589,651,570,581,682,275,66,272,19256,19,4,8,0,0,0,0,0,0,68,101,18995,5815,4592,823,769,726,821,347,95,636,33625
12404,0,0,0,9,8,530,7,3,0,0,0,0,0,0,52,604,94,0,0,0,0,0,0,0,0,26,119,30,0,0,0,0,0,0,0,0,9,47,17,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,14,66,0,0,0,0,0,0,0,0,0,5,5,139,0,0,0,0,0,0,0,0,46,194,2383,229,218,35,45,44,21,7,3,121,3107,909,194,325,123,119,115,95,27,5,52,1965,148,28,29,26,16,6,13,11,0,15,278,3,0,0,0,0,0,0,0,0,0,0,1065,218,356,147,135,125,99,30,5,69,2249,6,0,0,0,0,0,0,0,0,251,254,3451,450,573,178,178,168,122,43,9,439,5612
12405,0,0,0,3,3,974,10,16,4,6,3,5,5,0,23,1040,115,0,0,0,0,0,0,0,0,4,114,80,0,0,0,0,0,0,0,0,3,78,96,8,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,170,8,0,0,0,0,0,0,0,0,176,0,0,0,0,0,0,0,0,0,12,12,280,4,0,0,0,0,0,0,0,16,309,4043,510,400,87,91,72,82,31,13,147,5490,4849,1767,1424,358,301,249,246,92,24,101,9406,756,201,177,57,42,40,53,26,10,31,1379,16,0,3,0,3,0,0,0,0,0,21,5620,1969,1605,412,341,283,298,124,38,127,10808,5,3,5,4,0,0,0,0,0,33,54,9667,2475,2012,509,431,361,381,151,56,310,16354
12501,0,0,0,15,17,1898,120,91,10,7,7,20,9,0,61,2219,59,3,0,0,0,0,0,0,0,0,60,158,6,0,0,0,0,0,0,0,3,167,414,26,10,3,3,0,0,0,0,12,473,7,0,0,0,0,0,0,0,0,0,7,576,31,10,3,3,0,0,0,0,19,639,0,0,0,0,0,0,0,0,0,20,20,637,32,10,3,3,0,0,0,0,38,722,3090,720,766,196,202,226,221,89,27,162,5698,13987,6538,6553,1946,2522,3530,3307,888,148,714,40142,6917,2500,2612,684,1240,1238,1111,314,113,664,17383,34,17,16,10,12,12,10,6,4,32,154,20939,9058,9186,2633,3776,4776,4426,1214,268,1411,57678,17,13,19,0,7,10,15,0,3,418,510,24056,9793,9969,2841,3983,5018,4655,1298,290,1989,63889
12502,0,0,0,15,11,1513,151,81,21,14,6,27,6,7,53,1874,140,0,0,0,0,0,0,0,0,16,161,151,4,0,0,0,0,0,0,0,13,172,222,21,8,0,5,0,8,0,0,14,283,0,0,0,0,0,0,0,0,0,0,0,376,27,10,0,5,0,8,0,0,27,454,0,0,0,0,0,0,0,0,0,13,9,520,27,10,0,5,0,13,0,0,55,628,3780,664,518,114,103,141,129,61,12,114,5635,11614,4295,3352,886,808,705,664,274,100,266,22976,3100,1251,1174,258,243,244,356,115,51,152,6946,21,7,12,4,0,0,0,0,4,4,56,14728,5558,4540,1149,1061,953,1021,392,156,423,29978,11,6,4,0,0,0,0,0,3,48,73,18525,6233,5066,1263,1164,1087,1150,452,167,585,35693
12503,0,0,0,86,93,3874,138,103,20,22,17,31,17,0,209,4411,227,0,0,0,0,0,0,0,0,18,248,445,5,3,0,0,0,0,0,0,16,476,689,33,7,9,0,0,4,3,0,36,781,10,0,0,0,0,0,0,0,0,10,16,1139,36,14,6,0,0,7,3,0,66,1272,0,0,0,0,0,0,0,0,0,163,162,1370,35,14,6,0,0,7,3,0,247,1688,6282,867,747,163,183,207,195,58,32,278,9009,22857,7260,6878,1665,1983,2466,2248,720,139,879,47109,8730,2353,2429,618,713,652,769,296,125,477,17161,95,14,17,5,10,11,11,3,7,51,227,31681,9632,9328,2286,2710,3127,3024,1021,279,1408,64492,27,13,10,3,0,17,6,0,0,853,936,37998,10516,10082,2459,2893,3346,3223,1075,306,2539,74434
12504,0,0,0,18,17,2584,171,129,15,23,14,47,24,0,106,3109,291,4,0,0,0,0,0,4,0,23,317,311,17,0,0,0,0,0,0,0,24,354,395,31,27,4,3,0,4,0,0,27,485,0,0,0,0,0,0,0,0,0,3,7,709,41,30,4,3,0,4,4,0,56,842,0,0,0,0,0,0,0,0,0,27,31,998,43,30,4,3,0,4,7,3,98,1190,7168,1338,1395,515,486,576,655,276,103,271,12793,16232,10024,11129,4013,4910,5915,6099,2086,571,751,61729,3650,1171,1396,306,375,427,724,347,119,196,8723,25,11,14,9,7,22,38,24,13,15,173,19913,11205,12536,4323,5289,6359,6861,2462,706,960,70620,20,3,20,7,10,9,5,10,4,143,243,27103,12548,13949,4845,5790,6952,7526,2744,812,1383,83658
12601,0,0,0,13,17,969,86,56,9,17,8,12,12,4,34,1206,139,5,0,0,0,0,0,0,0,13,153,95,3,0,0,0,0,0,0,0,6,98,140,21,11,4,0,0,5,6,0,0,190,0,0,0,0,0,0,0,0,0,8,7,235,23,11,4,0,0,3,4,0,10,290,0,0,0,0,0,0,0,0,0,6,5,379,20,9,4,0,0,3,4,0,28,452,3536,611,469,128,137,109,151,86,28,84,5340,7930,3091,2710,742,900,917,929,365,129,188,17894,1336,645,691,169,189,188,281,138,41,84,3755,19,0,0,0,6,0,4,4,3,18,55,9282,3738,3396,911,1091,1110,1212,508,177,278,21710,5,8,3,0,0,0,0,0,0,54,71,12826,4362,3871,1038,1223,1219,1364,588,206,417,27115
12602,0,0,0,86,84,3366,176,148,21,18,14,52,26,5,150,3972,338,0,3,0,0,0,0,0,0,14,352,484,10,0,0,0,0,0,0,0,18,514,618,35,12,0,3,0,7,5,5,22,706,4,0,0,0,0,0,0,0,0,4,8,1113,41,14,0,3,0,7,5,5,40,1226,3,0,0,0,0,0,0,0,0,212,218,1445,45,21,3,3,0,12,5,5,266,1798,9776,1611,1521,354,372,390,498,267,63,261,15117,18977,7141,7178,2061,2273,2262,2575,1109,217,530,44327,4301,1248,1554,434,439,509,769,338,95,253,9936,36,10,6,0,4,3,14,9,7,16,104,23308,8401,8740,2498,2722,2778,3359,1461,314,793,54371,20,4,10,7,0,0,8,0,7,425,478,33104,10013,10273,2863,3091,3170,3861,1725,383,1481,69957
12701,0,0,0,60,61,2263,121,65,16,15,8,22,16,0,115,2635,94,0,0,0,0,0,0,0,0,0,101,189,5,0,0,0,0,0,0,0,9,201,333,18,19,13,6,3,4,3,0,12,396,0,0,0,0,0,0,0,0,0,0,0,525,15,13,13,6,3,4,3,0,17,597,0,0,0,0,0,0,0,0,0,92,95,624,15,13,13,6,3,3,5,0,112,797,6280,908,917,163,144,106,104,64,15,275,8985,20815,6548,4871,1155,921,574,740,231,71,520,36434,5506,1237,1168,394,288,208,374,166,56,229,9619,54,8,7,0,0,4,11,3,0,17,119,26375,7793,6050,1551,1206,782,1120,403,133,767,46175,26,4,7,0,6,7,0,0,0,273,331,32684,8712,6974,1712,1362,896,1223,466,144,1314,55489
