SA3_CODE_2021,A55_64_UOLSE_VWW_17,A55_64_UOLSE_VWW_18,A55_64_UOLSE_VWW_19,A55_64_UOLSE_VWW_20,A55_64_UOLSE_VWW_21,A55_64_UOLSE_VWW_YNS,A55_64_UOLSE_VWW_T,A55_64_UOLSE_NWNAA_B_05,A55_64_UOLSE_NWNAA_05_10,A55_64_UOLSE_NWNAA_11_15,A55_64_UOLSE_NWNAA_16,A55_64_UOLSE_NWNAA_17,A55_64_UOLSE_NWNAA_18,A55_64_UOLSE_NWNAA_19,A55_64_UOLSE_NWNAA_20,A55_64_UOLSE_NWNAA_21,A55_64_UOLSE_NWNAA_YNS,A55_64_UOLSE_NWNAA_T,A55_64_UOLSE_PinE_NS_B_05,A55_64_UOLSE_PinE_NS_05_10,A55_64_UOLSE_PinE_NS_11_15,A55_64_UOLSE_PinE_NS_16,A55_64_UOLSE_PinE_NS_17,A55_64_UOLSE_PinE_NS_18,A55_64_UOLSE_PinE_NS_19,A55_64_UOLSE_PinE_NS_20,A55_64_UOLSE_PinE_NS_21,A55_64_UOLSE_PinE_NS_YNS,A55_64_UOLSE_PinE_NS_T,A55_64_UOLSE_T_B_05,A55_64_UOLSE_T_05_10,A55_64_UOLSE_T_11_15,A55_64_UOLSE_T_16,A55_64_UOLSE_T_17,A55_64_UOLSE_T_18,A55_64_UOLSE_T_19,A55_64_UOLSE_T_20,A55_64_UOLSE_T_21,A55_64_UOLSE_T_YNS,A55_64_UOLSE_T_T,A55_64_L_PinE_NS_B_05,A55_64_L_PinE_NS_05_10,A55_64_L_PinE_NS_11_15,A55_64_L_PinE_NS_16,A55_64_L_PinE_NS_17,A55_64_L_PinE_NS_18,A55_64_L_PinE_NS_19,A55_64_L_PinE_NS_20,A55_64_L_PinE_NS_21,A55_64_L_PinE_NS_YNS,A55_64_L_PinE_NS_T,A55_64_T_B_05,A55_64_T_05_10,A55_64_T_11_15,A55_64_T_16,A55_64_T_17,A55_64_T_18,A55_64_T_19,A55_64_T_20,A55_64_T_21,A55_64_T_YNS,A55_64_T_T,A65_74_SEO_B_05,A65_74_SEO_05_10,A65_74_SEO_11_15,A65_74_SEO_16,A65_74_SEO_17,A65_74_SEO_18,A65_74_SEO_19,A65_74_SEO_20,A65_74_SEO_21,A65_74_SEO_YNS,A65_74_SEO_T,A65_74_UOLSE_VWW_B_05,A65_74_UOLSE_VWW_05_10,A65_74_UOLSE_VWW_11_15,A65_74_UOLSE_VWW_16,A65_74_UOLSE_VWW_17,A65_74_UOLSE_VWW_18,A65_74_UOLSE_VWW_19,A65_74_UOLSE_VWW_20,A65_74_UOLSE_VWW_21,A65_74_UOLSE_VWW_YNS,A65_74_UOLSE_VWW_T,A65_74_UOLSE_NWNAA_B_05,A65_74_UOLSE_NWNAA_05_10,A65_74_UOLSE_NWNAA_11_15,A65_74_UOLSE_NWNAA_16,A65_74_UOLSE_NWNAA_17,A65_74_UOLSE_NWNAA_18,A65_74_UOLSE_NWNAA_19,A65_74_UOLSE_NWNAA_20,A65_74_UOLSE_NWNAA_21,A65_74_UOLSE_NWNAA_YNS,A65_74_UOLSE_NWNAA_T,A65_74_UOLSE_PinE_NS_B_05,A65_74_UOLSE_PinE_NS_05_10,A65_74_UOLSE_PinE_NS_11_15,A65_74_UOLSE_PinE_NS_16,A65_74_UOLSE_PinE_NS_17,A65_74_UOLSE_PinE_NS_18,A65_74_UOLSE_PinE_NS_19,A65_74_UOLSE_PinE_NS_20,A65_74_UOLSE_PinE_NS_21,A65_74_UOLSE_PinE_NS_YNS,A65_74_UOLSE_PinE_NS_T,A65_74_UOLSE_T_B_05,A65_74_UOLSE_T_05_10,A65_74_UOLSE_T_06,A65_74_UOLSE_T_16,A65_74_UOLSE_T_17,A65_74_UOLSE_T_18,A65_74_UOLSE_T_19,A65_74_UOLSE_T_20,A65_74_UOLSE_T_21,A65_74_UOLSE_T_YNS,A65_74_UOLSE_T_T,A65_74_L_PinE_NS_B_05,A65_74_L_PinE_NS_05_10,A65_74_L_PinE_NS_11_15,A65_74_L_PinE_NS_16,A65_74_L_PinE_NS_17,A65_74_L_PinE_NS_18,A65_74_L_PinE_NS_19,A65_74_L_PinE_NS_20,A65_74_L_PinE_NS_21,A65_74_L_PinE_NS_YNS,A65_74_L_PinE_NS_T,A65_74_T_B_05,A65_74_T_05_10,A65_74_T_11_15,A65_74_T_16,A65_74_T_17,A65_74_T_18,A65_74_T_19,A65_74_T_20,A65_74_T_21,A65_74_T_YNS,A65_74_T_T,A75_84_SEO_B_05,A75_84_SEO_05_10,A75_84_SEO_11_15,A75_84_SEO_16,A75_84_SEO_17,A75_84_SEO_18,A75_84_SEO_19,A75_84_SEO_20,A75_84_SEO_21,A75_84_SEO_YNS,A75_84_SEO_T,A75_84_UOLSE_VWW_B_05,A75_84_UOLSE_VWW_05_10,A75_84_UOLSE_VWW_11_15,A75_84_UOLSE_VWW_16,A75_84_UOLSE_VWW_17,A75_84_UOLSE_VWW_18,A75_84_UOLSE_VWW_19,A75_84_UOLSE_VWW_20,A75_84_UOLSE_VWW_21,A75_84_UOLSE_VWW_YNS,A75_84_UOLSE_VWW_T,A75_84_UOLSE_NWNAA_B_05,A75_84_UOLSE_NWNAA_05_10,A75_84_UOLSE_NWNAA_11_15,A75_84_UOLSE_NWNAA_16,A75_84_UOLSE_NWNAA_17,A75_84_UOLSE_NWNAA_18,A75_84_UOLSE_NWNAA_19,A75_84_UOLSE_NWNAA_20,A75_84_UOLSE_NWNAA_21,A75_84_UOLSE_NWNAA_YNS,A75_84_UOLSE_NWNAA_T,A75_84_UOLSE_PinE_NS_B_05,A75_84_UOLSE_PinE_NS_05_10,A75_84_UOLSE_PinE_NS_11_15,A75_84_UOLSE_PinE_NS_16,A75_84_UOLSE_PinE_NS_17,A75_84_UOLSE_PinE_NS_18,A75_84_UOLSE_PinE_NS_19,A75_84_UOLSE_PinE_NS_20,A75_84_UOLSE_PinE_NS_21,A75_84_UOLSE_PinE_NS_YNS,A75_84_UOLSE_PinE_NS_T,A75_84_UOLSE_T_B_05,A75_84_UOLSE_T_05_10,A75_84_UOLSE_T_11_15,A75_84_UOLSE_T_16,A75_84_UOLSE_T_17,A75_84_UOLSE_T_18,A75_84_UOLSE_T_19,A75_84_UOLSE_T_20,A75_84_UOLSE_T_21,A75_84_UOLSE_T_YNS,A75_84_UOLSE_T_T,A75_84_L_PinE_NS_B_05,A75_84_L_PinE_NS_05_10,A75_84_L_PinE_NS_11_15,A75_84_L_PinE_NS_16,A75_84_L_PinE_NS_17,A75_84_L_PinE_NS_18
11903,11,6,23,21,0,71,4960,2157,373,339,66,61,61,145,41,8,101,3347,10,0,0,0,0,0,0,0,0,5,15,6755,554,400,70,73,68,168,64,9,172,8318,0,0,0,0,0,0,0,0,0,24,24,8345,603,417,77,72,73,168,64,12,210,10041,1268,18,12,0,0,0,0,0,3,19,1317,2938,39,42,10,0,0,8,14,0,54,3108,1848,376,472,73,70,65,133,47,10,74,3167,14,0,0,0,0,0,0,0,0,0,11,4791,423,511,81,69,68,147,62,10,126,6284,3,0,0,0,0,0,0,0,0,43,47,6069,433,519,81,71,71,146,62,9,189,7651,761,3,0,0,0,0,0,0,0,26,796,1539,14,7,0,0,0,0,0,0,34,1604,1344,206,150,18,10,34,30,9,0,39,1847,10,0,0,0,0,0,0,0,0,3,17,2890,219,163,18,10,34,35,17,0,80,3464,0,0,0,0,0,0
11904,21,11,19,12,0,83,5436,1482,162,164,40,34,33,84,40,3,53,2092,5,0,0,0,0,0,3,0,0,0,9,6442,386,259,62,49,49,103,48,5,136,7536,0,0,0,0,0,0,0,0,0,33,39,8319,466,288,68,59,53,105,54,8,215,9632,1395,14,17,0,0,0,0,0,0,40,1471,4078,40,30,6,9,4,12,14,0,71,4261,1768,156,220,26,26,21,82,31,3,55,2389,11,0,0,0,0,0,0,0,0,6,12,5862,195,248,32,34,24,92,38,10,127,6670,9,0,0,0,0,0,0,0,0,63,67,7266,210,261,34,34,27,96,45,12,226,8210,731,7,0,0,0,6,0,0,0,24,773,2345,3,3,0,0,0,9,3,0,67,2429,1693,88,99,13,8,6,15,0,0,79,2009,4,0,0,0,0,0,0,0,0,7,12,4043,101,99,13,10,8,18,9,0,149,4451,11,0,0,0,0,0
12001,6,3,18,8,4,33,2060,424,94,101,27,18,32,56,35,3,14,805,0,0,0,0,0,0,0,0,0,0,0,2270,182,150,40,24,34,72,38,10,43,2868,4,0,0,0,0,0,0,0,0,3,4,3792,247,188,44,34,42,78,38,10,74,4546,1329,17,13,0,0,5,0,0,0,17,1388,1818,21,21,8,5,8,13,0,0,28,1923,515,84,90,20,24,14,76,16,0,33,870,9,0,0,0,0,0,0,0,0,0,9,2341,108,117,25,28,18,94,20,4,63,2807,0,0,0,0,0,0,0,0,0,12,12,3673,116,126,27,28,20,91,22,4,90,4203,640,5,6,5,0,0,7,0,0,12,672,1219,6,4,0,5,0,0,3,0,25,1258,636,33,21,9,5,3,12,4,0,24,742,8,0,0,0,0,0,0,0,0,0,11,1858,34,30,9,3,3,15,3,0,50,2010,3,0,0,0,0,0
12002,5,0,0,0,0,12,513,62,5,3,4,0,5,0,0,0,3,85,0,0,0,0,0,0,0,0,0,0,0,532,21,9,5,5,9,0,4,0,17,599,0,0,0,0,0,0,0,0,0,3,3,2046,109,57,8,11,11,6,10,3,31,2284,1206,22,11,0,6,3,3,4,0,20,1280,447,0,0,0,0,0,0,0,0,8,466,88,3,13,4,5,3,9,3,0,11,131,3,0,0,0,0,0,0,0,0,0,3,534,3,17,3,4,3,9,3,0,21,599,0,0,0,0,0,0,0,0,0,0,4,1746,26,32,11,12,6,10,8,0,43,1887,509,4,4,0,0,0,0,0,0,15,533,297,0,0,0,0,0,0,0,0,10,308,174,5,4,0,0,0,6,0,0,21,208,4,0,0,0,0,0,0,0,0,0,3,473,8,4,0,0,0,0,0,0,34,522,0,0,0,0,0,0
12003,7,7,20,16,3,83,5140,1638,259,259,64,65,77,98,58,6,72,2595,10,3,0,4,0,0,0,0,0,5,22,6363,426,350,83,73,85,118,80,13,157,7758,0,0,0,0,0,0,0,0,0,10,10,8565,482,382,85,82,89,124,76,15,211,10117,1644,21,9,0,0,0,6,3,0,40,1723,3582,49,30,5,3,0,13,11,3,79,3766,1659,223,243,48,33,43,98,28,3,67,2437,12,0,0,0,0,0,0,0,0,4,19,5250,275,266,56,37,39,103,38,4,149,6222,5,0,0,0,0,0,0,0,0,12,19,6905,293,281,56,37,39,115,39,3,196,7958,820,6,6,4,0,0,0,0,0,44,881,2089,20,6,0,0,0,11,0,0,55,2186,1653,122,101,8,6,18,28,14,0,89,2038,16,0,0,0,0,0,0,0,0,3,17,3756,139,108,10,4,18,35,17,0,149,4238,0,0,0,0,0,0
12101,9,22,35,14,11,24,2709,507,99,126,32,18,38,93,43,6,22,991,5,6,0,0,0,0,0,0,0,0,3,2887,246,186,37,33,58,128,58,18,49,3705,3,0,0,0,0,0,0,0,0,11,20,5252,365,240,42,28,65,140,66,23,88,6313,1919,29,15,6,6,3,3,5,0,24,1993,1872,45,39,11,0,4,19,7,0,21,2028,607,166,212,43,27,25,77,38,10,23,1239,0,0,0,0,0,0,0,0,0,0,4,2483,209,251,60,30,31,99,52,7,53,3267,3,0,0,0,0,0,0,0,0,19,21,4409,236,260,57,32,34,101,52,14,88,5288,1071,5,5,4,5,0,0,0,0,15,1109,963,9,10,0,0,0,5,4,0,11,1004,463,77,61,7,5,8,29,15,5,8,675,6,0,0,0,0,0,0,0,0,0,4,1431,89,72,12,5,8,29,19,5,16,1683,9,0,0,0,0,0
12102,11,6,15,12,5,15,2074,379,84,101,28,27,30,83,38,8,20,794,6,0,0,0,0,0,0,0,0,0,7,2164,240,171,39,39,37,96,51,9,30,2876,0,0,0,0,0,0,0,0,0,3,4,3972,354,200,44,39,43,95,54,9,54,4867,1396,11,32,0,0,3,0,6,3,12,1467,1114,36,33,8,5,9,19,13,6,20,1261,317,134,252,61,41,57,113,43,14,16,1050,0,0,0,0,0,0,0,0,0,0,5,1435,172,286,65,47,67,130,62,15,35,2316,3,0,0,0,0,0,0,0,0,19,23,2836,190,322,72,46,66,130,65,18,64,3809,922,21,10,0,0,0,0,0,0,24,985,478,17,14,3,0,0,3,3,0,12,538,238,71,79,18,17,9,15,15,0,9,475,0,0,0,0,0,0,0,0,0,0,0,713,88,93,17,24,9,23,19,0,23,1008,0,0,0,0,0,0
12103,4,16,13,22,8,19,3361,417,140,181,44,38,40,97,65,10,37,1069,3,0,0,0,0,0,3,0,0,0,9,3375,368,268,57,45,52,114,84,17,63,4443,5,0,0,0,0,0,0,0,0,8,17,6772,666,360,64,55,63,121,86,20,93,8305,2530,37,26,9,4,11,7,3,0,30,2648,1991,42,39,8,10,6,22,9,0,19,2141,505,170,287,74,49,51,132,65,0,37,1373,9,0,0,0,0,0,0,0,0,0,9,2499,220,325,80,64,59,152,79,0,51,3514,0,0,4,0,0,0,0,0,0,13,21,5030,252,355,82,63,66,156,82,0,91,6180,1731,43,33,8,6,3,7,6,0,23,1854,922,19,8,3,3,5,5,7,4,27,997,309,84,53,9,11,9,33,14,0,12,536,3,0,0,0,0,0,0,0,0,0,3,1232,102,57,13,11,10,40,23,4,37,1534,9,0,0,0,0,0
12104,7,16,13,7,3,6,1339,113,23,38,3,6,13,24,9,5,5,240,0,0,0,0,0,0,0,0,0,0,0,1261,99,78,14,15,32,38,22,3,18,1577,0,0,0,0,0,0,0,0,0,11,7,4039,302,174,36,27,56,66,45,7,51,4798,2381,49,28,8,3,4,3,3,0,20,2512,845,23,15,3,3,0,9,0,0,10,920,156,39,53,0,3,3,20,15,0,0,296,0,0,0,0,0,0,0,0,0,0,0,1011,61,60,6,3,10,31,24,0,14,1219,0,0,0,0,0,0,0,0,0,14,9,3389,110,93,11,12,13,35,25,5,46,3737,1439,21,11,3,3,3,0,0,0,33,1513,440,10,8,0,6,0,4,0,0,3,470,114,17,16,6,0,4,4,3,0,3,166,0,0,0,0,0,0,0,0,0,0,5,557,24,28,4,7,4,9,8,0,9,647,9,0,0,0,0,0
12201,0,5,3,0,0,3,369,27,12,8,0,0,6,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,340,37,21,0,4,5,10,4,0,11,428,0,0,0,0,0,0,0,0,0,0,4,1782,157,69,9,14,16,15,11,0,24,2094,875,23,9,0,0,0,0,8,5,12,945,229,4,0,0,0,0,0,0,0,5,239,29,11,7,4,0,5,3,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,254,12,10,4,5,5,4,0,0,0,300,3,0,0,0,0,0,0,0,0,0,3,1136,36,21,7,5,6,4,9,7,23,1246,507,25,13,0,0,0,3,3,0,10,564,171,5,0,0,5,0,0,0,0,7,186,24,5,4,0,0,0,7,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,199,10,3,0,5,0,7,0,0,7,229,0,0,0,0,0,0
12202,0,0,7,0,0,4,522,32,5,3,0,0,0,3,5,0,3,54,0,0,0,0,0,0,0,0,0,0,3,493,34,22,0,3,0,9,4,0,9,574,0,0,0,0,0,0,0,0,0,7,13,2566,168,68,11,9,7,11,14,10,45,2905,1803,43,34,11,0,3,5,0,0,28,1922,348,0,4,3,0,0,0,0,0,0,358,36,5,5,0,3,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,381,6,12,7,3,0,0,0,0,5,410,3,0,0,0,0,0,0,0,0,10,12,2187,50,46,12,3,3,3,0,0,40,2346,1191,29,15,6,9,0,3,5,0,30,1281,259,4,0,0,0,0,0,0,0,9,272,61,0,0,3,0,0,0,0,0,0,68,5,0,0,0,0,0,0,0,0,0,5,315,4,0,3,0,0,6,0,0,12,344,0,0,0,0,0,0
12203,7,7,15,3,0,20,2305,314,51,55,16,20,8,14,11,0,16,505,0,0,0,0,0,0,0,0,0,0,9,2386,182,91,22,24,14,29,18,0,40,2814,3,0,0,0,0,0,0,0,0,10,12,6400,468,198,32,30,33,41,31,8,103,7334,2830,51,39,14,3,5,20,18,4,36,3019,1573,26,24,4,6,7,4,4,3,21,1667,348,28,48,14,6,9,32,13,0,19,521,6,0,0,0,0,0,0,0,0,0,6,1925,47,68,23,13,18,38,17,4,40,2198,3,0,0,0,0,0,0,0,0,27,28,4762,105,111,30,16,22,59,35,11,104,5251,1956,63,24,6,8,12,9,4,0,59,2141,945,14,14,0,0,0,0,3,0,26,1004,261,36,20,5,3,5,6,5,0,12,359,7,0,0,0,0,0,0,0,0,6,12,1212,47,32,5,6,9,10,10,0,40,1375,11,0,0,0,0,0
12301,0,0,11,0,0,19,757,72,7,8,9,3,0,20,3,0,4,130,0,0,0,0,0,0,0,0,0,0,0,724,62,27,7,3,0,30,7,0,22,885,0,0,0,0,0,0,0,0,0,4,7,1928,128,39,12,6,3,34,4,0,49,2204,1026,15,14,0,0,0,0,3,0,21,1080,453,11,6,4,0,0,5,0,0,4,490,90,15,21,0,5,3,8,3,0,3,149,0,0,0,0,0,0,0,0,0,0,0,540,28,32,3,5,3,10,3,0,14,641,0,0,0,0,0,0,0,0,0,4,4,1563,38,41,9,5,3,10,5,0,40,1721,555,8,0,0,0,4,0,0,0,16,583,207,5,0,0,0,0,0,3,0,3,216,71,5,9,0,3,4,4,0,0,4,96,0,0,0,0,0,0,0,0,0,0,0,273,7,11,0,7,4,4,3,0,7,311,0,0,0,0,0,0
12302,25,29,30,20,5,92,5068,780,127,120,43,38,33,96,47,4,62,1353,12,0,0,0,0,0,0,0,0,0,13,5171,458,269,56,60,60,131,75,9,154,6435,7,0,0,0,0,0,0,0,0,39,42,7950,542,303,62,74,60,136,79,11,246,9464,2621,19,13,0,8,0,0,3,0,46,2720,2697,74,54,14,4,7,12,22,4,47,2941,776,105,99,21,22,19,80,40,0,41,1201,5,0,0,0,0,0,0,0,0,3,14,3481,176,154,38,28,19,95,68,4,94,4154,10,0,0,0,0,0,0,0,0,44,49,6107,195,169,40,41,23,95,73,9,182,6930,1342,16,5,0,0,0,4,0,0,36,1404,1005,25,13,6,4,0,4,6,0,26,1087,497,57,35,13,5,11,28,6,0,21,661,8,0,0,0,0,0,0,0,0,17,21,1503,91,46,18,11,9,28,16,0,59,1774,8,0,0,0,0,0
12303,0,0,0,0,0,4,174,20,3,5,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,179,6,8,0,0,0,0,0,0,4,199,0,0,0,0,0,0,0,0,0,3,3,986,30,21,0,4,4,0,5,0,27,1072,822,5,8,0,0,0,0,0,0,30,873,226,0,0,0,0,0,0,0,0,8,243,28,0,3,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,251,4,6,0,0,0,0,0,0,10,282,0,0,0,0,0,0,0,0,0,3,5,1074,13,7,0,0,4,3,0,0,45,1153,463,3,0,0,0,0,0,0,0,10,476,117,0,0,0,0,0,0,0,0,5,116,24,0,0,0,0,0,0,0,0,3,27,0,0,0,0,0,0,0,0,0,0,0,136,0,0,0,0,0,0,0,0,4,142,0,0,0,0,0,0
12401,0,0,0,5,0,3,428,22,11,9,0,0,0,0,0,0,0,37,4,0,0,0,0,0,0,0,0,0,4,408,38,14,5,4,0,0,5,0,6,473,5,0,0,0,0,0,0,0,0,0,5,2580,107,49,9,4,0,8,5,0,41,2795,2431,17,13,0,0,0,0,6,0,48,2521,389,3,0,0,0,0,0,0,0,7,405,28,0,6,0,0,0,0,0,0,4,45,3,0,0,0,0,0,0,0,0,0,3,422,9,10,0,0,0,4,4,0,10,453,0,0,0,0,0,0,0,0,0,3,5,2856,28,17,3,0,0,6,8,0,65,2977,1321,12,0,0,0,3,4,0,0,32,1383,234,0,0,0,0,0,0,0,0,0,242,22,0,6,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,3,256,0,3,0,0,0,7,0,0,4,279,4,0,0,0,0,0
12402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12403,4,7,13,8,0,22,1799,177,64,67,10,6,15,42,12,7,12,414,10,0,0,0,0,0,0,0,0,0,9,1720,198,126,25,13,20,55,20,7,39,2226,3,0,0,0,0,0,0,0,0,9,6,4457,292,177,25,18,23,61,23,7,89,5171,2594,20,19,5,6,3,5,5,0,50,2699,1316,31,28,7,10,6,16,9,0,23,1440,217,58,95,10,8,12,48,18,6,16,491,0,0,0,0,0,0,0,0,0,3,3,1530,89,122,17,18,21,71,27,5,39,1939,4,0,0,0,0,0,0,0,0,3,9,4128,104,136,21,28,25,73,28,5,90,4643,1457,7,6,0,6,0,0,0,0,33,1511,683,12,5,0,0,0,8,0,0,7,718,216,27,28,7,3,3,12,3,0,0,306,6,0,0,0,0,0,0,0,0,0,9,913,37,35,7,3,6,19,4,0,14,1035,5,0,0,0,0,0
12404,0,0,0,0,0,3,227,40,6,4,5,3,4,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,246,11,7,3,3,4,0,3,0,9,287,0,0,0,0,0,0,0,0,0,25,25,886,40,18,6,3,4,0,3,0,51,1012,577,6,0,3,0,0,0,0,0,14,597,226,0,0,0,0,0,0,0,0,5,237,39,0,5,3,0,0,0,0,0,3,63,3,0,0,0,0,0,0,0,0,0,3,273,0,5,3,0,0,0,3,0,10,299,0,0,0,0,0,0,0,0,0,13,18,850,6,5,7,0,0,0,3,0,36,916,368,4,3,0,0,0,0,0,0,31,414,125,0,0,0,0,0,3,0,0,9,140,39,0,0,0,0,0,0,0,0,3,41,0,0,0,0,0,0,0,0,0,0,0,164,0,0,0,0,0,3,0,0,8,181,0,0,0,0,0,0
12405,10,4,8,5,0,10,1434,165,44,23,6,3,6,15,3,0,6,276,4,0,0,0,0,0,0,0,0,0,4,1431,125,63,12,10,10,15,12,0,15,1711,0,0,0,0,0,0,0,0,0,0,5,2497,158,81,17,13,10,19,15,0,52,2871,911,4,7,0,0,0,0,0,0,17,946,979,23,11,3,0,3,12,4,3,7,1039,194,15,21,8,4,5,6,4,0,8,267,7,0,0,0,0,0,0,0,0,0,7,1178,42,30,12,3,5,12,8,3,15,1310,6,0,0,0,0,0,0,0,0,8,8,2090,44,39,14,3,5,20,13,3,41,2269,428,0,0,0,0,0,0,0,0,8,436,365,4,9,0,0,0,3,0,0,7,389,174,3,9,4,0,3,4,0,0,5,200,8,0,0,0,0,0,0,0,0,0,8,547,10,16,4,6,3,5,0,0,9,597,0,0,0,0,0,0
12501,14,9,33,16,5,86,3725,2215,446,356,78,116,86,159,70,12,150,3689,7,3,7,0,0,0,0,0,0,3,14,5506,630,446,92,128,96,196,88,15,235,7428,5,0,5,0,0,0,0,0,0,32,42,6068,663,466,99,133,96,202,86,15,288,8116,470,3,8,3,0,0,4,0,0,6,497,1910,41,28,4,0,6,6,12,0,53,2061,1760,188,201,48,34,35,68,31,9,73,2439,12,4,0,0,0,0,0,0,0,0,16,3680,232,240,55,32,40,73,39,9,124,4513,0,0,0,0,0,0,0,0,0,13,17,4153,238,239,55,32,40,79,39,8,142,5029,200,0,0,0,0,0,0,0,0,0,212,668,34,16,0,0,0,8,5,0,18,750,1018,84,72,13,7,4,17,3,0,26,1239,4,0,0,0,0,0,0,0,0,0,4,1694,118,85,10,9,7,20,9,0,43,1994,5,0,0,0,0,0
12502,8,0,13,7,3,33,3251,1058,213,203,47,45,48,109,28,9,36,1798,3,0,3,0,0,0,0,0,0,0,8,3961,415,265,63,51,52,119,36,15,69,5053,0,3,0,0,0,0,0,0,0,9,15,4800,460,279,63,55,51,126,35,15,95,5975,709,7,10,0,0,0,0,8,0,12,740,1669,50,39,6,5,4,14,11,0,26,1823,720,196,272,62,28,44,86,25,17,30,1483,3,4,0,0,0,0,0,0,0,0,10,2392,253,312,76,36,49,95,31,17,58,3316,3,0,0,0,0,0,0,0,0,3,7,3101,262,319,69,38,49,100,40,17,74,4064,450,4,0,0,0,0,0,0,0,7,464,603,8,10,3,0,0,3,4,0,13,650,450,128,71,18,14,6,24,7,0,19,736,3,5,0,0,0,0,0,0,0,4,9,1059,140,81,21,14,6,27,6,7,33,1392,3,0,0,0,0,0
12503,24,16,37,14,3,128,6162,2455,403,348,98,78,54,117,39,8,129,3731,29,0,0,0,0,0,0,0,0,3,27,8001,675,477,125,99,65,151,49,19,253,9922,4,0,0,0,0,0,0,0,0,59,63,9377,726,498,129,105,69,152,57,19,353,11478,1173,24,8,0,4,0,0,0,0,31,1237,3613,76,51,11,5,5,18,16,0,100,3901,2187,209,196,52,50,30,53,28,0,69,2868,16,0,0,0,0,0,0,0,0,3,20,5821,288,247,59,55,33,77,40,0,171,6787,9,0,0,0,0,0,0,0,0,49,52,7000,306,256,59,59,33,74,40,0,244,8080,704,7,0,0,0,0,0,0,0,30,742,1668,33,17,0,8,3,9,5,0,37,1774,1491,95,84,18,13,16,20,13,0,41,1778,11,0,0,0,0,0,0,0,0,12,27,3165,128,96,20,17,17,31,17,0,90,3579,0,0,0,0,0,0
12504,26,16,47,22,7,61,4549,1020,211,204,56,37,61,137,86,3,35,1850,6,0,0,0,0,0,0,0,0,0,5,4960,504,334,69,61,80,185,107,10,96,6405,10,0,0,0,0,0,0,0,0,10,20,6520,575,359,80,64,85,196,111,12,121,8125,1273,33,20,6,4,5,0,0,0,28,1369,2277,93,76,14,19,9,40,39,0,46,2624,981,213,257,57,56,52,123,54,0,40,1837,4,0,0,0,0,0,0,0,0,0,8,3259,310,334,75,74,52,168,97,0,88,4466,0,0,0,0,0,0,0,0,0,11,16,4545,342,358,80,76,56,165,99,3,130,5853,804,8,5,0,0,0,0,0,0,34,857,1026,47,21,7,9,6,18,4,0,33,1172,753,113,99,13,12,8,30,17,0,15,1059,5,0,0,0,0,0,0,0,0,6,7,1781,159,127,17,25,14,49,21,0,54,2237,0,0,0,0,0,0
12601,7,5,10,10,3,13,2229,405,85,113,22,30,24,76,34,4,20,810,9,0,0,0,0,0,0,0,0,0,9,2469,169,147,33,28,31,90,35,3,39,3044,0,0,0,0,0,0,0,0,0,9,11,3234,203,162,30,32,29,86,44,3,53,3889,686,7,6,0,0,0,0,0,0,16,711,1166,27,20,0,7,3,10,8,4,15,1259,323,141,195,35,37,37,73,29,10,23,897,5,0,0,0,0,0,0,0,0,4,12,1495,169,215,40,45,42,88,34,12,33,2167,0,0,0,0,0,0,0,0,0,12,11,2176,173,217,40,45,42,88,42,12,59,2889,443,4,4,3,0,0,0,0,0,8,456,311,9,4,0,0,0,0,3,0,0,332,219,72,53,9,17,6,7,7,0,3,398,3,0,0,0,0,0,0,0,0,4,6,533,82,54,8,17,8,12,13,0,7,735,0,0,0,0,0,0
