SA3_CODE_2016,M_Ireland_0_4,M_Ireland_5_14,M_Ireland_15_24,M_Ireland_25_44,M_Ireland_45_54,M_Ireland_55_64,M_Ireland_65_74,M_Ireland_75_84,M_Ireland_85ov,M_Ireland_Tot,M_Italy_0_4,M_Italy_5_14,M_Italy_15_24,M_Italy_25_44,M_Italy_45_54,M_Italy_55_64,M_Italy_65_74,M_Italy_75_84,M_Italy_85ov,M_Italy_Tot,M_Japan_0_4,M_Japan_5_14,M_Japan_15_24,M_Japan_25_44,M_Japan_45_54,M_Japan_55_64,M_Japan_65_74,M_Japan_75_84,M_Japan_85ov,M_Japan_Tot,M_Korea_South_0_4,M_Korea_South_5_14,M_Korea_South_15_24,M_Korea_South_25_44,M_Korea_South_45_54,M_Korea_South_55_64,M_Korea_South_65_74,M_Korea_South_75_84,M_Korea_South_85ov,M_Korea_South_Tot,M_Lebanon_0_4,M_Lebanon_5_14,M_Lebanon_15_24,M_Lebanon_25_44,M_Lebanon_45_54,M_Lebanon_55_64,M_Lebanon_65_74,M_Lebanon_75_84,M_Lebanon_85ov,M_Lebanon_Tot,M_Malaysia_0_4,M_Malaysia_5_14,M_Malaysia_15_24,M_Malaysia_25_44,M_Malaysia_45_54,M_Malaysia_55_64,M_Malaysia_65_74,M_Malaysia_75_84,M_Malaysia_85ov,M_Malaysia_Tot,M_Malta_0_4,M_Malta_5_14,M_Malta_15_24,M_Malta_25_44,M_Malta_45_54,M_Malta_55_64,M_Malta_65_74,M_Malta_75_84,M_Malta_85ov,M_Malta_Tot,M_Mauritius_0_4,M_Mauritius_5_14,M_Mauritius_15_24,M_Mauritius_25_44,M_Mauritius_45_54,M_Mauritius_55_64,M_Mauritius_65_74,M_Mauritius_75_84,M_Mauritius_85ov,M_Mauritius_Tot,M_Myanmar_0_4,M_Myanmar_5_14,M_Myanmar_15_24,M_Myanmar_25_44,M_Myanmar_45_54,M_Myanmar_55_64,M_Myanmar_65_74,M_Myanmar_75_84,M_Myanmar_85ov,M_Myanmar_Tot,M_Nepal_0_4,M_Nepal_5_14,M_Nepal_15_24,M_Nepal_25_44,M_Nepal_45_54,M_Nepal_55_64,M_Nepal_65_74,M_Nepal_75_84,M_Nepal_85ov,M_Nepal_Tot,M_Netherlands_0_4,M_Netherlands_5_14,M_Netherlands_15_24,M_Netherlands_25_44,M_Netherlands_45_54,M_Netherlands_55_64,M_Netherlands_65_74,M_Netherlands_75_84,M_Netherlands_85ov,M_Netherlands_Tot,M_New_Zealand_0_4,M_New_Zealand_5_14,M_New_Zealand_15_24,M_New_Zealand_25_44,M_New_Zealand_45_54,M_New_Zealand_55_64,M_New_Zealand_65_74,M_New_Zealand_75_84,M_New_Zealand_85ov,M_New_Zealand_Tot,M_Nthern_Ireland_0_4,M_Nthern_Ireland_5_14,M_Nthern_Ireland_15_24,M_Nthern_Ireland_25_44,M_Nthern_Ireland_45_54,M_Nthern_Ireland_55_64,M_Nthern_Ireland_65_74,M_Nthern_Ireland_75_84,M_Nthern_Ireland_85ov,M_Nthern_Ireland_Tot,M_Pakistan_0_4,M_Pakistan_5_14,M_Pakistan_15_24,M_Pakistan_25_44,M_Pakistan_45_54,M_Pakistan_55_64,M_Pakistan_65_74,M_Pakistan_75_84,M_Pakistan_85ov,M_Pakistan_Tot,M_PNG_0_4,M_PNG_5_14,M_PNG_15_24,M_PNG_25_44,M_PNG_45_54,M_PNG_55_64,M_PNG_65_74,M_PNG_75_84,M_PNG_85ov,M_PNG_Tot,M_Philippines_0_4,M_Philippines_5_14,M_Philippines_15_24,M_Philippines_25_44,M_Philippines_45_54,M_Philippines_55_64,M_Philippines_65_74,M_Philippines_75_84,M_Philippines_85ov,M_Philippines_Tot,M_Poland_0_4,M_Poland_5_14,M_Poland_15_24,M_Poland_25_44,M_Poland_45_54,M_Poland_55_64,M_Poland_65_74,M_Poland_75_84,M_Poland_85ov,M_Poland_Tot,M_Scotland_0_4,M_Scotland_5_14,M_Scotland_15_24,M_Scotland_25_44,M_Scotland_45_54,M_Scotland_55_64,M_Scotland_65_74,M_Scotland_75_84,M_Scotland_85ov,M_Scotland_Tot,M_Singapore_0_4,M_Singapore_5_14,M_Singapore_15_24,M_Singapore_25_44,M_Singapore_45_54,M_Singapore_55_64,M_Singapore_65_74,M_Singapore_75_84,M_Singapore_85ov,M_Singapore_Tot,M_South_Africa_0_4,M_South_Africa_5_14,M_South_Africa_15_24,M_South_Africa_25_44,M_South_Africa_45_54,M_South_Africa_55_64,M_South_Africa_65_74,M_South_Africa_75_84,M_South_Africa_85ov,M_South_Africa_Tot
12404,0,0,3,12,13,12,18,6,0,61,0,0,0,3,7,15,19,9,8,60,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,4,4,0,0,13,0,0,3,14,11,3,3,5,0,47,0,0,0,17,10,0,5,0,0,42,0,0,0,5,7,54,68,35,10,184,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,3,0,3,0,6,0,0,0,3,0,0,0,0,0,3,0,0,0,3,8,17,24,6,3,69,0,12,20,92,59,36,20,5,0,255,0,0,0,6,4,5,4,4,0,20,0,0,0,8,0,4,0,0,0,13,0,0,0,8,3,0,0,0,0,11,3,9,0,33,12,3,3,0,0,64,0,0,0,5,3,0,6,0,0,15,0,0,3,14,16,23,12,11,3,82,0,0,0,0,3,4,3,0,0,12,0,3,5,15,14,4,9,0,0,50
12405,0,0,0,12,15,16,20,10,6,76,0,0,0,4,14,38,45,25,9,143,0,0,4,0,0,0,0,0,0,4,0,4,10,12,6,4,4,0,0,48,0,3,7,55,36,36,27,8,0,185,0,0,3,12,4,8,4,3,0,38,0,0,0,8,20,58,72,21,3,185,0,0,0,10,9,13,11,8,0,45,0,0,3,12,6,5,3,0,0,30,0,0,0,13,0,0,0,0,0,17,0,0,0,3,3,14,18,13,0,54,19,98,144,340,112,101,30,5,0,850,0,0,0,0,3,12,16,0,0,32,0,18,25,58,17,20,3,0,0,152,0,0,0,3,0,0,0,0,0,8,11,49,70,332,147,137,57,14,0,814,0,0,0,5,4,11,12,9,3,44,0,0,0,10,29,32,31,9,4,116,0,0,0,5,0,0,0,0,0,8,0,3,6,24,23,18,20,4,0,102
12501,0,0,3,36,3,8,11,3,3,68,0,3,0,30,23,36,37,54,24,197,0,0,4,16,8,0,3,3,0,43,36,93,324,1491,386,273,116,38,3,2756,3,16,42,296,208,203,178,71,13,1026,3,10,41,178,34,43,16,9,3,350,0,0,0,0,3,6,22,13,0,48,0,0,3,11,8,8,0,0,0,38,0,4,23,133,71,36,17,6,0,291,4,34,459,1298,25,9,3,0,0,1840,0,0,4,5,0,0,4,0,0,20,11,56,75,194,70,49,25,0,0,487,0,0,0,3,3,0,5,0,0,14,36,122,429,1168,127,53,14,3,0,1958,0,0,0,7,0,0,0,0,0,12,8,31,38,315,123,82,46,10,3,658,0,0,0,18,4,13,9,3,3,51,0,0,0,15,5,13,8,3,3,49,0,14,6,27,11,11,3,0,0,76,0,3,8,61,17,11,7,0,0,114
12502,0,3,0,24,11,9,4,4,4,63,0,3,7,19,16,37,39,42,11,182,0,7,10,15,14,0,8,4,0,53,15,127,188,660,351,212,91,42,4,1685,0,3,4,68,121,90,101,39,11,428,0,24,31,142,57,66,49,23,3,389,0,0,0,0,0,13,7,8,0,28,0,0,0,11,5,7,3,0,0,26,0,0,0,14,12,15,7,0,0,47,0,4,3,26,8,0,0,0,0,41,0,3,0,12,8,4,9,16,5,57,3,55,72,132,57,81,30,20,0,447,0,0,0,0,0,0,0,0,0,8,3,25,10,75,12,15,3,0,0,149,0,0,3,6,3,3,0,0,0,15,0,25,40,122,57,41,26,7,0,309,0,0,0,20,4,25,10,9,5,65,0,0,7,8,12,9,19,11,5,74,3,18,16,24,17,13,8,3,0,102,0,6,14,51,27,17,16,0,0,133
12503,0,3,3,37,20,24,33,15,3,138,0,3,3,26,53,81,145,164,72,545,0,3,6,10,0,0,0,0,0,25,3,7,29,106,46,43,20,17,3,281,16,80,260,1906,1297,1034,684,230,52,5542,4,13,14,101,30,40,22,4,0,233,0,0,0,7,8,67,240,140,36,497,0,0,5,24,20,21,18,10,3,98,0,6,36,119,72,51,27,6,0,323,3,20,140,546,47,18,3,0,0,778,0,0,0,0,0,12,18,12,8,52,32,160,248,413,179,102,50,9,3,1193,0,0,0,3,0,3,10,3,3,32,39,116,277,825,70,38,19,0,0,1395,0,0,3,8,5,0,0,0,0,12,9,49,111,474,199,141,73,20,5,1083,0,0,0,25,19,32,22,12,20,134,0,3,0,3,3,36,32,22,7,105,0,7,8,11,10,9,9,0,0,51,0,9,12,30,18,10,16,5,0,94
12504,0,10,0,49,14,11,19,15,6,127,0,3,5,44,28,50,63,66,16,285,0,8,17,14,11,4,4,0,0,57,3,61,105,341,141,128,57,36,13,876,4,13,28,218,222,215,189,85,25,999,5,14,26,167,40,54,53,19,3,393,0,0,0,3,5,30,101,89,36,263,0,3,3,24,11,24,16,8,0,94,0,0,6,52,16,17,15,3,0,117,0,34,92,479,42,6,4,0,0,660,0,0,0,8,3,10,33,15,7,83,24,117,170,374,173,114,72,17,3,1069,0,3,0,14,9,9,12,12,0,56,22,67,95,369,57,22,6,7,0,644,0,0,3,16,7,8,3,0,0,28,13,83,84,550,164,118,40,18,7,1084,0,0,0,46,20,41,20,5,6,148,0,0,0,20,15,26,37,22,10,137,16,25,23,58,13,20,13,3,0,167,4,10,18,78,36,24,13,13,0,194
12601,0,4,3,16,18,16,11,6,3,73,0,0,0,9,7,19,24,16,6,87,3,9,5,9,5,3,7,3,0,45,14,79,157,379,192,152,44,21,0,1037,0,0,0,10,7,8,11,12,0,60,6,22,32,106,56,72,49,9,3,352,0,0,0,3,0,3,3,0,0,7,0,0,0,8,3,3,0,3,0,16,0,0,4,11,3,9,3,6,0,36,0,0,13,20,6,3,0,0,0,43,0,0,3,7,16,5,12,10,4,56,3,36,44,72,61,44,37,18,0,326,0,0,0,0,3,3,0,3,0,8,3,8,13,47,8,7,0,0,0,84,0,0,0,5,6,10,3,0,0,26,3,15,13,70,19,7,11,0,0,134,0,0,0,7,3,12,14,0,0,33,0,5,3,13,8,14,11,11,4,85,5,22,27,23,9,9,13,0,0,113,3,7,19,45,36,22,22,7,3,158
12602,3,10,9,89,65,30,15,10,8,235,9,12,17,85,77,124,256,236,113,933,5,24,29,69,32,22,16,3,0,198,23,110,313,1087,335,239,150,51,9,2314,3,6,6,71,91,83,99,54,15,423,9,22,71,310,100,104,90,35,6,744,0,0,0,0,4,12,29,17,5,70,0,0,9,18,8,18,5,4,0,58,0,0,6,28,14,6,19,8,3,90,0,7,42,202,3,0,0,0,0,263,0,0,7,18,15,7,30,13,3,97,11,41,85,289,187,162,79,33,5,888,0,0,0,12,14,3,3,6,0,40,8,5,47,144,17,15,3,3,0,243,0,0,0,16,23,11,6,0,0,57,13,90,79,470,102,94,50,11,3,907,0,0,5,57,22,35,24,8,12,156,0,3,11,28,29,49,37,29,17,201,10,37,33,105,36,37,13,10,0,286,4,14,34,151,66,39,40,17,16,377
12701,0,0,0,13,6,8,15,5,0,48,0,3,11,52,118,176,251,195,75,878,0,3,0,7,0,0,0,0,0,6,0,0,5,15,4,3,5,3,0,28,6,16,43,420,256,176,105,23,8,1050,0,6,12,43,14,15,7,5,0,105,0,0,3,11,20,80,134,47,0,288,0,0,8,19,19,21,20,8,0,97,0,0,0,3,8,0,0,0,0,15,0,3,0,22,0,3,0,0,0,27,0,0,0,3,0,11,19,10,3,43,24,112,188,309,95,64,28,3,0,817,0,0,0,7,6,10,3,0,0,26,0,15,24,67,57,17,3,3,0,186,0,3,0,8,3,3,0,0,0,15,3,27,44,302,163,168,68,15,3,791,0,0,0,20,7,31,20,7,3,87,0,0,3,13,17,23,24,7,3,87,0,3,6,12,6,6,8,0,0,35,0,4,16,39,21,14,4,0,0,97
12702,0,3,0,11,10,10,17,11,0,68,3,9,9,46,150,290,509,541,173,1728,0,0,0,4,3,3,0,0,0,15,0,3,0,10,0,5,3,0,0,27,22,24,38,237,225,186,120,48,11,901,3,5,20,133,20,41,20,3,0,254,0,0,3,8,23,111,177,112,32,473,0,0,0,14,9,29,28,14,4,95,0,0,9,33,20,17,10,3,0,86,0,3,0,27,0,0,0,0,0,31,0,0,3,0,0,9,18,10,6,54,44,262,367,387,106,91,31,10,3,1305,0,6,0,3,0,8,7,5,0,25,3,17,16,65,13,13,4,0,0,127,0,0,0,4,3,0,0,0,0,8,3,36,88,329,116,178,117,27,13,903,0,0,0,39,19,56,41,24,17,203,0,0,3,8,11,19,24,16,7,91,0,3,6,9,3,20,6,3,0,47,4,0,3,16,17,8,9,4,0,57
12703,0,10,0,17,17,7,7,5,4,71,0,5,6,38,60,96,157,154,61,584,0,3,0,5,0,0,3,0,0,11,0,0,3,29,9,10,4,5,0,61,5,23,48,435,298,205,139,46,6,1212,3,12,14,60,30,34,16,8,3,176,0,0,0,6,3,21,50,29,5,111,0,3,6,27,23,23,20,11,5,124,0,4,15,32,12,7,3,0,0,74,0,7,13,154,10,3,5,0,0,203,0,0,0,4,4,12,5,16,4,43,21,108,188,380,133,99,30,10,3,975,0,0,5,3,4,5,5,3,0,31,8,71,78,221,115,52,10,0,0,548,0,3,3,4,0,0,0,0,0,17,3,40,85,365,201,187,41,16,4,951,0,0,7,51,34,79,33,9,13,219,0,0,0,14,16,37,16,16,4,113,3,4,3,15,8,10,3,4,0,51,0,10,19,49,30,32,23,4,0,173
12801,3,19,7,85,41,19,19,15,11,214,0,0,4,30,37,64,95,94,34,365,0,4,3,14,7,4,0,0,0,32,0,3,8,18,10,3,3,4,0,41,0,0,0,19,24,27,34,3,3,122,0,0,6,23,17,22,18,10,3,110,0,0,3,5,3,11,40,20,8,94,0,0,0,3,9,10,3,0,0,24,0,0,0,5,0,0,0,0,0,9,0,3,5,24,3,0,0,0,0,33,0,4,0,15,10,12,42,22,13,125,9,50,71,359,169,151,75,26,11,912,0,0,5,11,11,8,17,6,5,57,0,7,4,9,4,3,4,0,0,35,0,0,0,5,14,7,0,5,3,42,4,29,17,88,26,28,0,3,0,198,0,0,3,32,10,15,10,10,0,79,0,3,0,37,36,36,47,38,11,218,0,12,13,15,9,12,13,3,0,75,3,9,28,81,54,35,30,12,3,255
12802,3,15,0,93,56,28,19,6,3,222,0,3,8,22,34,40,74,41,15,242,0,0,6,4,5,0,0,0,0,20,0,5,4,22,6,0,0,0,0,42,0,0,3,33,45,54,44,9,6,195,0,5,3,37,20,30,25,10,0,122,0,0,0,0,9,30,32,9,3,81,0,0,0,6,15,14,10,3,0,43,0,0,0,3,0,3,4,0,0,10,0,3,17,49,7,0,0,0,0,78,0,3,3,21,11,21,37,22,16,132,3,21,70,257,188,128,53,21,3,748,0,0,0,8,15,12,20,9,3,64,0,0,0,9,3,3,3,0,0,19,0,0,0,11,5,6,4,0,0,30,0,11,8,70,30,27,18,3,0,179,0,0,0,13,10,34,19,3,0,84,0,7,4,37,45,68,56,35,4,252,0,5,3,8,7,9,6,0,0,44,0,9,23,115,60,51,43,12,4,322
19797,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19999,0,0,6,11,3,0,3,0,0,31,0,0,5,17,3,5,3,0,0,35,0,0,0,0,0,0,0,0,0,6,0,0,4,7,0,0,0,0,0,18,0,0,0,13,8,0,3,0,0,32,0,0,0,7,3,3,0,0,0,17,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,4,0,0,0,0,0,6,0,0,5,10,0,0,0,0,0,13,0,0,3,6,3,7,14,0,0,27,3,3,24,54,38,33,21,4,0,181,0,0,4,3,0,0,0,0,0,11,4,0,4,16,0,0,0,0,0,23,0,0,0,3,3,0,0,0,0,4,0,0,6,13,5,5,0,0,0,33,0,0,0,3,0,0,4,0,0,6,0,0,4,3,0,4,3,0,0,22,0,0,0,0,0,0,0,0,0,3,0,0,5,16,3,5,5,0,0,40
