UCL_CODE_2021,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
UCL112002,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,3,0,0,0,3,0,7,0,12,0,0,0,3,0,5,0,14,0,14,0,40,0,0,0,4,0,19,0,14,4,20,0,63,0,8,0,12,6,29,3,19,0,34,0,120,3,22,0,38,5,51,0,30,3,22,0,179,14,9,4,63,0,62,3,10,5,19,0,194,27,10,0,95,11,49,4,11,4,21,0,228,142,21,7,204,27,89,15,22,6,22,0,545,180,23,0,220,24,32,11,15,3,7,0,510,169,8,0,149,36,34,0,7,0,11,0,424,165,10,4,99,24,12,0,0,0,5,0,311,342,9,7,179,30,41,5,3
UCL112003,0,0,0,0,0,0,0,0,0,8,0,9,0,0,0,0,0,0,0,0,0,7,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,3,0,0,0,9,0,19,0,4,0,0,0,0,0,9,0,15,0,31,0,3,0,0,0,11,0,11,5,21,0,56,3,15,0,11,0,14,11,28,10,40,0,122,0,20,6,22,9,37,6,30,15,39,0,187,5,13,3,33,14,41,6,31,6,20,0,173,9,32,4,32,11,39,15,14,5,19,0,189,49,45,10,129,27,98,24,35,9,22,0,456,52,33,4,141,46,39,12,15,9,17,0,371,100,19,10,134,23,46,11,8,3,11,0,376,80,18,0,87,17,19,7,3,4,3,0,243,224,31,5,177,46,77,7,8
UCL112004,0,0,0,0,0,0,0,0,0,9,0,10,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,6,0,0,0,0,0,0,0,6,0,10,0,19,0,0,0,3,0,11,0,7,4,12,0,35,0,0,0,6,0,10,3,14,0,21,0,63,7,21,0,20,0,19,0,9,3,24,0,102,3,9,0,31,4,20,0,11,7,10,0,91,17,9,0,43,0,21,0,6,0,14,0,117,55,23,0,95,6,63,5,25,4,11,0,308,61,28,0,130,13,34,5,10,0,8,0,292,69,10,5,111,24,31,8,8,5,10,0,269,67,3,0,83,6,7,0,0,0,4,0,182,252,29,5,233,27,110,10,22
UCL112005,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,9,0,9,0,5,0,6,0,4,0,14,0,26,0,49,0,5,0,4,0,11,6,12,6,21,0,52,4,3,0,10,0,18,0,15,10,44,0,98,3,9,3,26,7,46,3,16,9,34,0,152,5,16,4,36,6,43,0,15,5,16,0,152,13,9,4,47,7,30,0,13,3,10,0,137,68,12,3,101,26,54,10,15,10,33,0,339,44,15,4,105,18,29,13,9,3,9,0,260,48,11,5,78,17,20,0,4,4,7,0,195,57,4,0,48,16,10,4,0,0,0,0,136,109,6,3,86,9,21,5,5
UCL112006,0,0,0,0,0,0,0,0,0,10,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,0,10,0,0,0,0,0,0,0,0,0,6,0,13,0,4,0,4,0,5,0,14,0,20,0,51,3,7,0,4,0,25,0,5,0,15,0,59,3,8,0,23,0,52,0,19,3,31,0,136,9,21,5,54,8,65,8,11,6,22,0,218,21,9,6,92,6,64,3,18,3,14,0,238,45,18,4,121,9,54,4,5,0,5,0,276,190,28,10,243,34,99,14,18,7,30,0,671,199,23,4,217,44,26,7,8,0,9,0,539,201,12,3,142,30,27,3,5,3,4,0,426,144,8,0,87,26,11,5,6,3,0,0,287,309,12,6,165,27,40,0,4
UCL112007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,3,0,0,0,0,0,0,0,3,0,9,3,0,0,0,0,0,0,7,0,5,0,14,0,0,0,13,0,4,4,0,0,3,0,34,3,4,0,13,5,11,0,4,0,0,0,36,5,0,3,25,0,7,0,7,0,4,0,54,19,12,0,47,9,11,4,5,0,6,0,103,17,3,0,45,10,5,0,0,0,0,0,84,25,3,0,41,9,5,0,0,0,0,0,88,34,5,0,19,3,0,6,0,0,0,0,68,46,3,0,40,9,7,3,0
UCL112008,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,7,0,0,0,6,0,4,0,5,0,0,0,6,0,14,0,24,0,0,0,6,0,9,0,14,0,19,0,47,0,5,3,9,0,16,0,21,3,29,0,89,0,8,0,31,4,19,4,11,0,24,0,109,8,10,0,41,4,14,5,10,3,13,0,112,10,18,4,43,4,18,0,7,0,13,0,113,49,22,5,86,11,21,0,12,9,11,0,223,35,10,0,67,3,13,3,4,0,10,0,148,49,3,0,42,3,3,0,3,0,3,0,113,31,0,3,22,4,0,0,0,0,3,0,71,60,8,7,55,3,4,4,0
UCL112009,0,0,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,3,0,0,0,9,0,15,0,0,0,0,0,3,0,8,0,14,0,28,4,7,0,4,0,11,0,8,0,9,0,39,0,4,0,3,0,18,0,12,5,18,0,67,4,11,0,34,6,39,0,14,5,22,0,132,7,12,5,41,6,48,3,14,3,13,0,157,28,7,0,61,16,25,0,3,0,15,0,158,84,4,4,149,23,74,11,8,4,17,0,380,98,9,0,132,27,18,11,5,4,12,0,330,100,0,4,90,13,25,5,6,0,8,0,257,89,7,0,72,11,8,4,3,0,6,0,189,155,7,4,78,16,30,3,0
UCL112010,0,0,0,0,0,0,0,0,0,10,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,4,0,0,0,12,0,0,0,0,0,19,0,0,0,6,0,30,0,0,0,3,0,21,0,8,3,10,0,54,0,0,0,15,0,41,0,8,0,22,0,92,13,13,3,44,3,40,3,16,4,22,4,158,19,9,5,55,0,42,3,9,0,15,0,146,42,8,0,63,9,36,5,11,5,9,0,178,119,13,6,170,21,56,3,8,3,20,0,423,97,7,0,167,16,32,0,5,0,3,3,349,74,4,0,75,17,21,4,5,0,6,0,212,74,0,0,50,7,13,0,0,0,4,0,153,158,12,3,105,11,21,3,4
UCL112011,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,13,0,13,0,0,0,0,0,3,0,8,0,16,0,27,0,6,0,5,0,10,0,7,3,19,0,39,0,9,0,3,5,24,3,11,4,33,0,92,0,14,0,23,4,50,0,21,5,34,0,147,8,17,6,51,14,53,5,17,0,23,0,185,18,6,4,57,11,40,9,11,0,26,0,175,89,25,3,119,24,81,7,16,12,27,0,415,88,9,0,130,23,32,3,5,0,10,0,310,74,14,0,94,11,26,9,10,3,3,0,235,51,4,6,50,11,6,3,0,0,0,0,138,104,0,3,75,9,15,4,0
UCL112012,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,3,0,9,0,4,0,13,0,0,0,0,0,0,0,10,0,13,0,30,0,7,0,4,0,11,0,12,3,30,0,70,4,8,0,16,0,35,3,17,4,21,0,118,6,24,5,51,0,47,4,17,4,44,0,197,16,27,0,55,4,37,0,8,0,12,0,178,31,19,0,72,14,36,4,10,3,21,0,206,112,34,0,202,29,58,11,11,5,29,0,499,113,21,0,127,16,29,8,10,3,9,0,339,92,12,0,77,12,22,3,8,5,3,0,237,66,0,4,43,9,3,0,4,0,10,0,134,101,9,3,70,11,11,0,0
UCL112013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,8,0,4,0,0,0,4,0,9,0,0,0,11,0,7,0,0,0,0,0,19,5,0,0,11,0,4,0,0,0,0,0,22,16,3,0,16,3,14,0,0,0,4,0,51,7,0,0,16,3,5,3,0,0,3,0,45,10,0,0,13,0,4,0,0,0,0,0,33,11,0,0,9,0,0,0,0,0,0,0,18,16,0,0,11,0,4,0,0
UCL112014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,0,11,0,0,0,0,0,4,0,5,0,0,0,14,0,0,0,0,0,3,3,0,0,16,0,31,0,5,0,0,0,10,3,18,0,20,0,56,3,8,0,10,0,21,0,14,6,22,0,77,3,8,4,14,3,33,4,14,6,25,0,126,5,14,6,38,5,30,0,16,7,22,0,145,19,19,4,37,8,38,7,10,3,12,0,150,65,39,6,129,19,84,12,19,3,25,0,397,82,14,0,134,35,21,9,3,7,8,0,323,70,14,8,111,20,19,9,3,6,6,0,262,73,6,5,54,7,8,3,9,0,7,0,166,136,8,0,91,25,23,4,6
UCL112015,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,5,0,0,0,8,0,17,0,5,0,6,0,5,0,14,0,31,0,65,0,6,0,0,0,19,0,15,9,30,0,77,0,9,0,19,0,39,3,22,7,64,0,165,13,28,0,62,3,73,9,30,7,44,0,266,14,15,0,67,11,59,3,18,0,36,0,223,31,25,0,91,13,57,6,20,3,30,0,276,119,28,9,226,23,92,15,14,0,22,0,550,127,15,3,158,33,46,12,8,6,10,0,421,88,13,5,107,22,11,3,7,5,8,0,269,76,8,0,60,18,9,0,0,3,8,0,176,127,11,5,89,16,25,6,5
UCL112016,5,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,7,0,8,0,0,0,0,0,0,0,4,0,5,0,19,0,4,0,6,0,11,0,3,5,25,0,54,0,5,0,7,0,11,0,9,0,18,0,56,0,14,0,14,5,25,3,16,5,32,0,113,12,14,0,62,5,50,0,14,7,29,0,199,21,9,0,68,14,69,0,14,5,17,0,228,37,14,8,77,19,47,5,13,5,19,0,239,166,31,8,250,38,118,6,7,8,24,0,652,206,28,14,263,46,50,12,8,3,12,0,635,197,11,0,203,38,51,4,7,4,9,0,518,150,3,0,132,25,21,5,3,0,3,0,339,408,13,9,246,55,59,5,4
UCL112017,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,5,0,6,0,15,0,10,0,3,0,4,0,16,0,14,0,53,0,10,0,11,0,12,0,27,0,32,0,104,12,21,0,14,0,29,3,23,0,44,0,154,18,38,0,75,6,58,8,31,5,54,0,290,13,27,4,83,9,56,5,24,4,25,3,248,31,19,0,97,12,58,8,17,4,16,0,261,136,60,5,248,31,81,8,30,5,37,0,650,175,31,5,261,29,48,14,12,6,21,0,607,154,27,4,221,23,40,7,10,3,13,0,492,143,16,5,110,14,13,5,0,5,3,0,308,381,35,6,226,32,65,7,10
UCL112018,3,0,0,0,0,0,0,0,0,9,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,13,0,0,0,0,0,0,0,3,0,3,0,11,0,5,0,0,0,4,0,5,0,23,0,38,0,0,0,6,0,15,0,17,0,26,0,73,6,10,0,15,0,51,0,15,4,35,0,143,14,20,0,54,4,70,6,15,3,44,0,220,21,11,3,70,11,59,0,17,5,17,4,228,46,20,3,95,12,58,6,10,6,20,0,273,209,25,11,189,34,78,8,24,10,22,0,606,165,15,8,143,30,36,12,9,4,10,3,434,115,7,0,120,19,21,4,3,3,0,0,300,80,5,0,65,12,9,0,0,0,0,0,166,172,8,0,96,17,27,0,0
UCL112019,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,28,0,29,0,0,0,4,0,0,0,3,0,14,0,24,0,5,0,0,0,8,0,9,0,35,0,64,0,0,0,11,0,27,0,21,0,23,0,92,7,9,0,25,0,55,6,24,13,60,0,197,13,19,0,69,10,84,3,35,4,65,0,301,17,11,5,96,9,65,3,22,0,24,0,250,63,21,4,141,20,47,0,20,3,26,0,354,186,32,10,325,38,112,15,21,8,26,0,776,224,23,3,292,40,55,7,12,10,3,0,662,219,19,4,231,33,42,10,9,9,15,0,575,204,9,0,138,27,13,7,6,3,0,0,395,488,13,8,242,34,73,3,8
UCL113001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,4,0,9,0,21,0,0,0,3,0,3,0,12,0,11,0,32,3,6,3,0,0,11,0,15,0,25,0,62,4,11,0,21,4,18,8,15,0,18,0,104,9,10,0,22,8,23,4,14,0,14,0,100,11,9,0,35,6,20,0,9,0,11,0,98,49,28,0,93,14,25,9,14,3,9,3,241,42,6,0,88,13,17,3,9,0,6,0,185,57,7,0,57,7,14,7,3,3,0,0,153,39,0,0,34,0,7,0,3,0,0,0,92,67,10,0,59,13,9,4,3
UCL113002,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,7,0,0,0,0,0,0,0,7,0,13,0,20,0,0,0,0,0,6,0,3,4,10,0,27,0,0,0,3,0,14,0,14,3,26,0,59,3,3,0,18,4,19,3,11,4,15,0,92,3,12,0,9,4,13,5,0,0,11,0,67,7,11,0,26,0,7,0,0,7,0,0,59,37,8,0,54,12,14,0,8,0,15,4,153,47,0,0,27,5,12,3,4,0,3,0,104,24,4,0,28,0,0,0,4,0,4,0,62,19,6,4,16,0,0,0,0,0,0,0,43,15,3,0,11,4,5,0,0
UCL113003,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,10,0,17,0,0,0,4,0,4,0,5,0,17,0,26,0,5,0,4,0,11,0,8,0,24,0,58,4,3,0,7,3,26,3,9,0,27,5,93,7,4,0,20,7,25,0,6,3,5,3,67,9,0,0,20,0,30,0,0,3,9,0,79,44,7,3,65,9,36,3,9,8,17,0,204,65,0,0,62,13,19,5,5,0,0,0,173,57,12,3,51,7,14,3,0,0,5,0,152,56,0,0,31,21,11,0,0,4,4,0,122,101,0,0,55,12,17,3,0
UCL113004,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,4,0,3,0,12,0,0,0,0,0,5,0,0,0,3,0,8,0,3,0,0,0,4,0,7,0,0,0,18,0,5,0,0,0,4,0,6,0,3,0,24,0,12,0,3,0,7,0,13,3,5,0,39,6,6,0,10,0,6,0,9,0,3,0,42,4,13,0,14,0,5,3,3,0,5,0,54,15,19,5,37,8,14,0,9,3,0,0,106,22,13,0,44,5,4,0,10,0,4,0,110,11,12,0,27,0,3,3,4,0,5,0,70,16,11,0,28,0,0,0,3,0,0,0,55,54,23,0,61,8,26,3,15
UCL113005,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,8,0,7,0,0,0,0,0,0,0,3,4,17,0,29,6,0,0,0,0,15,0,7,0,16,0,40,0,4,0,8,4,28,0,15,4,28,4,98,4,9,0,29,0,30,4,12,0,27,0,123,5,14,0,44,7,22,0,8,3,12,0,126,19,5,0,40,0,25,4,3,0,7,0,112,62,9,0,90,11,35,5,3,4,18,0,245,75,8,0,59,9,16,0,3,3,7,0,181,34,3,0,40,4,8,0,0,0,0,0,100,37,0,4,19,4,6,0,0,0,4,0,73,44,5,3,24,6,7,4,0
UCL113006,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,0,0,12,0,19,0,0,0,0,0,3,0,9,4,8,0,25,0,0,0,8,0,16,0,8,5,22,0,56,4,9,0,11,3,10,0,10,7,16,0,62,3,5,0,16,7,10,0,3,0,9,0,50,7,5,0,23,0,7,0,3,0,11,0,62,34,9,0,44,5,18,0,4,6,8,0,132,27,4,0,31,0,8,3,0,0,12,0,84,27,3,3,19,4,3,0,0,0,0,0,63,15,0,0,0,6,3,0,0,0,0,0,23,24,4,0,10,0,0,0,0
UCL113007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,4,0,9,0,13,0,0,0,0,0,8,0,4,0,3,0,17,0,4,0,4,0,8,0,8,0,11,0,37,0,4,0,22,4,16,0,5,0,14,0,67,0,7,0,16,0,14,3,5,0,14,0,63,8,3,0,11,3,20,4,5,0,11,0,67,11,14,4,63,13,37,5,16,3,19,0,195,30,19,0,110,12,14,5,9,0,3,0,216,47,16,0,104,14,17,7,10,0,3,0,221,53,12,3,60,17,7,0,0,0,0,0,163,191,15,5,152,22,48,8,8
UCL113008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,6,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,8,0,15,0,23,0,0,0,0,0,3,0,6,0,10,0,25,0,9,0,0,4,12,0,4,0,14,0,46,4,4,5,11,4,16,4,9,4,13,0,64,5,4,0,8,3,10,0,9,0,9,0,48,0,8,0,37,0,14,0,0,3,4,0,70,22,9,0,53,11,26,8,9,0,7,3,145,30,3,0,48,5,10,0,5,0,5,0,113,30,4,0,31,11,8,0,0,0,4,0,79,24,0,0,18,5,5,0,0,0,3,0,57,51,0,0,42,15,26,0,3
