SA2_CODE_2021,D_0_4_FPEFT_MPEFT,D_0_4_FPEFT_MPEPT,D_0_4_FPEFT_MPEAW,D_0_4_FPEFT_MPEHNS,D_0_4_FPEFT_MPET,D_0_4_FPEFT_MPULFTW,D_0_4_FPEFT_MPULPTW,D_0_4_FPEFT_MPUT,D_0_4_FPEFT_MPTLF,D_0_4_FPEFT_MPNLF,D_0_4_FPEFT_MPLFSNS,D_0_4_FPEFT_T,D_0_4_FPEPT_MPEFT,D_0_4_FPEPT_MPEPT,D_0_4_FPEPT_MPEAW,D_0_4_FPEPT_MPEHNS,D_0_4_FPEPT_MPET,D_0_4_FPEPT_MPULFTW,D_0_4_FPEPT_MPULPTW,D_0_4_FPEPT_MPUT,D_0_4_FPEPT_MPTLF,D_0_4_FPEPT_MPNLF,D_0_4_FPEPT_MPLFSNS,D_0_4_FPEPT_T,D_0_4_FPEAW_MPEFT,D_0_4_FPEAW_MPEPT,D_0_4_FPEAW_MPEAW,D_0_4_FPEAW_MPEHNS,D_0_4_FPEAW_MPET,D_0_4_FPEAW_MPULFTW,D_0_4_FPEAW_MPULPTW,D_0_4_FPEAW_MPUT,D_0_4_FPEAW_MPTLF,D_0_4_FPEAW_MPNLF,D_0_4_FPEAW_MPLFSNS,D_0_4_FPEAW_T,D_0_4_FPHNS_MPEFT,D_0_4_FPHNS_MPEPT,D_0_4_FPHNS_MPEAW,D_0_4_FPHNS_MPEHNS,D_0_4_FPHNS_MPET,D_0_4_FPHNS_MPULFTW,D_0_4_FPHNS_MPULPTW,D_0_4_FPHNS_MPUT,D_0_4_FPHNS_MPTLF,D_0_4_FPHNS_MPNLF,D_0_4_FPHNS_MPLFSNS,D_0_4_FPHNS_T,D_0_4_FPET_MPEFT,D_0_4_FPET_MPEPT,D_0_4_FPET_MPEAW,D_0_4_FPET_MPEHNS,D_0_4_FPET_MPET,D_0_4_FPET_MPULFTW,D_0_4_FPET_MPULPTW,D_0_4_FPET_MPUT,D_0_4_FPET_MPTLF,D_0_4_FPET_MPNLF,D_0_4_FPET_MPLFSNS,D_0_4_FPET_T,D_0_4_FPULFTW_MPEFT,D_0_4_FPULFTW_MPEPT,D_0_4_FPULFTW_MP_EAW,D_0_4_FPULFTW_MP_E_HW_NS,D_0_4_FPULFTW_MPET,D_0_4_FPULFTW_MPULFTW,D_0_4_FPULFTW_MPULPTW,D_0_4_FPULFTW_MPUT,D_0_4_FPULFTW_MPTLF,D_0_4_FPULFTW_MPNLF,D_0_4_FPULFTW_MPLFSNS,D_0_4_FPULFTW_T,D_0_4_FPULPTW_MPEFT,D_0_4_FPULPTW_MPEPT,D_0_4_FPULPTW_MPEAW,D_0_4_FPULPTW_MPEm_HW_NS,D_0_4_FPULPTW_MPET,D_0_4_FPULPTW_MPULFTW,D_0_4_FPULPTW_MPULPTW,D_0_4_FPULPTW_MPUT,D_0_4_FPULPTW_MPTLF,D_0_4_FPULPTW_MPNLF,D_0_4_FPULPTW_MPLFSNS,D_0_4_FPULPTW_T,D_0_4_FPUT_MPEFT,D_0_4_FPUT_MPEPT,D_0_4_FPUT_MPEAW,D_0_4_FPUT_MP_E_HNS,D_0_4_FPUT_MPET,D_0_4_FPUT_MPULFTW,D_0_4_FPUT_MPULPTW,D_0_4_FPUT_MPUT,D_0_4_FPUT_MPTLF,D_0_4_FPUT_MPNLF,D_0_4_FPUT_MPLFSNS,D_0_4_FPUT_T,D_0_4_FPTLF_MPEFT,D_0_4_FPTLF_MPEPT,D_0_4_FPTLF_MPEAW,D_0_4_FPTLF_MPEHNS,D_0_4_FPTLF_MPET,D_0_4_FPTLF_MPULFTW,D_0_4_FPTLF_MPULPTW,D_0_4_FPTLF_MPUT,D_0_4_FPTLF_MPTLF,D_0_4_FPTLF_MPNLF,D_0_4_FPTLF_MPLFSNS,D_0_4_FPTLF_T,D_0_4_FPNLF_MPEFT,D_0_4_FPNLF_MPEPT,D_0_4_FPNLF_MPEAW,D_0_4_FPNLF_MP_E_HNS,D_0_4_FPNLF_MPET,D_0_4_FPNLF_MPUEmpLfFTW,D_0_4_FPNLF_MPUEmpLfPTW,D_0_4_FPNLF_MPUT,D_0_4_FPNLF_MPTLF,D_0_4_FPNLF_MPNLF,D_0_4_FPNLF_MPLFSNS,D_0_4_FPNLF_T,D_0_4_FPLFSNS_MPEFT,D_0_4_FPLFSNS_MPEPT,D_0_4_FPLFSNS_MPEAW,D_0_4_FPLFSNS_MP_E_HNS,D_0_4_FPLFSNS_MPET,D_0_4_FPLFSNS_MPULFTW,D_0_4_FPLFSNS_MPULPTW,D_0_4_FPLFSNS_MPUT,D_0_4_FPLFSNS_MPTLF,D_0_4_FPLFSNS_MPNLF,D_0_4_FPLFSNS_MPLFSNS,D_0_4_FPLFSNS_T,D_0_4_FPT_MPEFT,D_0_4_FPT_MPEPT,D_0_4_FPT_MPEAW,D_0_4_FPT_MPEHNS,D_0_4_FPT_MPET,D_0_4_FPT_MPULFTW,D_0_4_FPT_MPULPTW,D_0_4_FPT_MPUT,D_0_4_FPT_MPTLF,D_0_4_FPT_MPNLF,D_0_4_FPT_MPLFSNS,D_0_4_FPT_T,D_5_9_FPEFT_MPEFT,D_5_9_FPEFT_MPEPT,D_5_9_FPEFT_MPEAW,D_5_9_FPEFT_MPEHNS,D_5_9_FPEFT_MPET,D_5_9_FPEFT_MPULFTW,D_5_9_FPEFT_MPULPTW,D_5_9_FPEFT_MPUT,D_5_9_FPEFT_MPTLF,D_5_9_FPEFT_MPNLF,D_5_9_FPEFT_MPLFSNS,D_5_9_FPEFT_T,D_5_9_FPEPT_MPEFT,D_5_9_FPEPT_MPEPT,D_5_9_FPEPT_MPEAW,D_5_9_FPEPT_MPEHNS,D_5_9_FPEPT_MPET,D_5_9_FPEPT_MPULFTW,D_5_9_FPEPT_MPULPTW,D_5_9_FPEPT_MPUT,D_5_9_FPEPT_MPTLF,D_5_9_FPEPT_MPNLF,D_5_9_FPEPT_MPLFSNS,D_5_9_FPEPT_T,D_5_9_FPEAW_MPEFT,D_5_9_FPEAW_MPEPT,D_5_9_FPEAW_MPEAW,D_5_9_FPEAW_MPEHNS,D_5_9_FPEAW_MPET,D_5_9_FPEAW_MPULFTW,D_5_9_FPEAW_MPULPTW,D_5_9_FPEAW_MPUT,D_5_9_FPEAW_MPTLF,D_5_9_FPEAW_MPNLF,D_5_9_FPEAW_MPLFSNS,D_5_9_FPEAW_T,D_5_9_FPHNS_MPEFT,D_5_9_FPHNS_MPEPT,D_5_9_FPHNS_MPEAW,D_5_9_FPHNS_MPEHNS,D_5_9_FPHNS_MPET,D_5_9_FPHNS_MPULFTW,D_5_9_FPHNS_MPULPTW,D_5_9_FPHNS_MPUT,D_5_9_FPHNS_MPTLF,D_5_9_FPHNS_MPNLF,D_5_9_FPHNS_MPLFSNS,D_5_9_FPHNS_T,D_5_9_FPET_MPEFT,D_5_9_FPET_MPEPT,D_5_9_FPET_MPEAW,D_5_9_FPET_MP_E_HNS,D_5_9_FPET_MPET,D_5_9_FPET_MPULFTW,D_5_9_FPET_MPULPTW,D_5_9_FPET_MPUT
124011455,17,10,4,0,31,0,0,0,31,0,0,31,62,18,0,0,85,0,0,0,85,3,0,85,32,9,10,0,45,0,0,0,52,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,119,31,15,0,169,0,0,0,165,3,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,31,15,0,166,4,0,4,169,3,0,170,49,12,3,0,60,0,0,3,67,7,0,78,0,0,0,0,0,0,0,0,0,0,4,4,165,47,15,0,231,7,0,6,235,10,0,251,43,13,3,0,58,5,0,5,64,3,0,66,77,21,3,0,96,0,0,0,96,8,0,101,13,0,4,0,14,0,0,0,14,0,0,19,0,0,0,0,3,0,0,0,3,0,0,0,134,38,11,0,179,5,0,5
124021456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124031457,130,29,16,0,173,6,0,6,176,6,0,186,169,27,15,3,216,0,0,0,216,8,0,224,92,18,20,0,126,0,0,0,126,4,0,134,3,0,0,3,9,0,0,0,9,0,0,11,393,76,47,14,522,6,0,6,530,20,0,549,6,4,0,0,12,0,0,0,9,0,0,9,7,3,0,0,14,0,0,0,14,0,0,14,13,8,0,0,16,0,0,0,20,0,0,19,406,81,47,14,544,6,0,5,546,22,0,570,141,28,17,6,187,15,0,16,199,31,0,234,0,0,0,0,0,0,0,0,0,0,0,0,541,106,61,13,734,15,5,20,747,56,4,810,159,26,12,4,207,4,0,4,210,11,0,221,192,39,15,3,248,0,0,0,248,13,0,265,38,3,11,0,51,0,0,0,51,7,0,62,0,0,0,0,0,0,0,0,0,0,0,3,387,74,44,11,511,4,0,4
124031459,116,12,4,0,140,0,0,0,137,6,0,144,175,26,7,0,207,0,0,0,212,5,0,216,93,30,22,0,145,0,0,0,145,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,388,64,39,0,495,3,0,3,496,10,0,513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,5,0,0,5,389,64,39,0,497,5,0,5,497,10,0,510,79,21,9,0,113,3,0,3,119,16,0,136,0,0,0,0,0,0,0,0,0,0,7,7,468,89,52,4,612,5,0,5,618,31,8,648,189,31,10,0,232,3,0,3,231,19,0,247,217,39,17,0,271,0,0,0,277,7,0,284,38,16,13,0,68,0,0,0,68,3,0,66,5,0,0,0,5,0,0,0,5,0,0,5,457,79,39,0,573,7,0,7
124031460,185,27,8,0,216,0,0,0,216,14,0,234,291,60,20,0,373,0,0,0,377,15,0,392,155,19,24,0,195,0,0,0,195,4,0,201,8,0,0,7,19,0,0,0,19,0,0,19,642,102,49,13,811,0,0,0,812,24,0,841,0,0,0,0,0,3,0,3,3,0,0,3,6,0,0,0,9,0,0,0,9,6,0,10,9,0,0,0,9,4,0,4,12,6,0,17,649,108,49,11,820,4,0,3,823,31,0,858,173,42,29,10,256,0,0,0,255,16,0,279,0,0,0,4,4,0,0,0,4,0,7,8,821,147,81,30,1081,4,0,3,1083,50,8,1141,353,31,15,0,406,6,0,6,414,11,0,422,326,62,27,6,422,0,0,0,422,13,0,434,57,13,24,0,93,0,0,0,91,0,0,94,4,4,0,6,8,0,0,0,8,0,4,11,738,117,64,6,932,5,0,5
124031461,122,6,14,5,147,0,0,0,147,10,0,159,170,43,23,4,237,3,0,3,246,9,0,251,73,22,20,0,117,0,0,0,117,4,0,129,4,0,0,0,8,0,0,0,8,0,0,8,369,73,60,7,514,6,0,6,518,27,0,545,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,8,0,0,0,6,0,0,9,7,0,0,0,8,0,0,0,8,0,0,9,377,74,60,7,522,6,0,6,525,26,0,556,169,40,21,3,236,9,0,9,242,31,0,274,0,0,0,0,6,0,0,0,6,0,3,9,552,113,82,14,761,18,0,18,773,57,3,837,182,22,11,0,215,4,0,4,222,13,0,228,198,54,17,3,275,4,0,4,277,0,3,288,33,19,18,0,72,0,0,0,72,0,0,74,4,0,0,6,9,0,0,0,9,0,0,9,422,92,43,10,571,3,0,3
124031462,233,28,20,3,290,3,0,6,296,20,3,317,265,65,11,0,340,4,0,4,350,17,0,369,164,28,25,4,222,0,0,0,226,13,0,236,3,0,0,7,10,0,0,0,10,0,0,10,668,116,56,17,864,14,0,11,875,48,4,929,19,3,0,0,25,3,0,3,24,0,0,25,11,4,4,0,17,0,0,0,22,0,0,25,31,8,4,0,40,5,0,5,42,9,0,50,694,131,62,17,902,20,0,15,924,56,4,982,304,64,23,10,400,19,0,24,421,53,6,485,4,4,0,6,19,0,0,0,15,0,10,25,1002,193,85,35,1318,37,4,37,1361,110,26,1495,358,48,18,11,437,6,0,11,445,23,0,467,257,78,18,0,349,10,3,5,359,33,0,393,62,7,10,0,85,0,0,0,86,3,3,92,5,0,0,10,18,0,0,0,18,0,3,23,678,129,50,26,889,15,6,19
124031463,137,15,7,0,167,0,0,0,166,5,0,172,203,60,14,3,276,0,0,0,276,4,0,283,101,12,16,0,137,0,4,4,137,5,0,141,4,0,0,3,3,0,0,0,3,0,0,6,449,89,43,3,584,0,4,3,590,17,0,606,6,3,0,0,3,0,0,0,3,0,0,3,0,0,0,0,7,0,0,0,7,0,0,7,6,3,0,0,11,0,0,0,11,0,0,11,454,92,38,3,593,0,4,3,599,17,0,614,114,22,9,0,150,6,0,6,158,27,0,184,7,0,0,3,10,0,0,0,10,0,7,8,575,115,50,7,751,13,4,13,761,44,4,810,208,13,21,0,243,0,0,0,243,0,0,243,199,58,13,4,269,0,0,0,269,10,0,284,50,3,12,0,69,0,0,0,69,3,0,70,4,0,0,6,3,0,0,0,3,0,0,3,468,69,40,10,586,0,0,0
124031464,96,21,14,0,126,8,0,8,134,9,0,143,102,20,7,0,133,0,6,3,137,4,0,146,83,5,10,0,102,4,0,4,105,0,0,112,0,0,0,0,3,0,0,0,3,0,0,7,282,44,34,7,364,10,6,13,382,16,4,398,11,7,0,0,16,0,0,0,16,0,0,16,8,3,4,0,10,0,0,0,10,0,0,10,18,5,6,0,30,0,0,0,32,0,0,32,300,51,37,7,394,14,6,14,415,16,4,431,109,39,13,4,163,13,0,19,179,49,0,231,0,0,0,4,8,0,0,0,7,0,3,12,409,93,46,16,565,26,5,36,597,67,4,671,105,13,8,4,127,8,0,8,136,10,0,149,94,25,6,5,123,7,0,6,133,9,0,139,18,4,8,0,36,0,0,0,35,5,0,40,0,0,0,4,4,0,0,0,4,0,0,5,215,42,22,5,288,13,0,12
124031465,57,11,3,0,79,0,0,0,79,4,0,78,105,28,8,0,140,0,0,0,140,0,0,141,54,20,5,0,77,0,0,0,79,0,0,79,3,0,0,3,15,0,0,0,15,0,0,15,215,60,20,6,303,0,0,0,306,3,0,309,3,0,0,0,3,5,0,5,4,0,0,4,3,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,3,5,0,5,6,0,0,6,223,60,20,6,304,0,0,0,311,3,0,314,51,14,15,0,74,6,0,6,79,14,0,86,0,0,0,0,0,0,0,0,0,0,3,7,269,68,30,6,382,10,0,10,391,13,3,409,81,10,7,0,108,0,0,0,108,0,0,109,97,19,14,0,132,0,0,0,132,5,0,133,14,4,4,0,25,0,0,0,25,0,0,25,5,0,0,0,5,0,0,0,5,0,0,5,198,39,27,4,261,0,0,0
124031707,162,20,12,0,195,0,0,0,195,10,0,208,210,62,15,0,295,0,0,0,296,13,0,308,104,21,27,0,159,0,0,0,159,0,0,160,7,0,0,6,10,0,0,0,10,0,0,12,483,107,57,13,656,0,0,0,659,25,0,687,0,0,0,0,0,0,0,0,0,3,0,4,14,4,0,0,19,0,0,0,19,4,0,18,12,4,0,0,19,0,0,0,22,3,0,27,495,112,58,13,678,0,0,0,677,29,0,712,157,36,25,0,222,3,0,4,225,20,0,246,0,0,0,0,0,0,0,0,3,0,5,13,649,149,85,14,898,6,0,6,904,54,8,970,229,42,11,0,284,0,0,0,284,13,0,301,226,62,17,3,308,3,0,3,314,16,0,332,52,20,14,0,80,0,0,0,80,0,0,81,5,0,0,0,5,0,0,0,5,0,0,10,504,121,43,12,681,3,0,3
124031708,270,29,21,0,322,4,0,4,324,11,0,339,298,63,13,0,376,6,0,6,380,5,0,395,131,38,37,5,209,0,0,0,209,4,0,211,13,0,0,3,13,0,0,0,13,7,0,26,709,135,68,9,922,6,0,6,935,26,0,963,8,5,0,0,13,0,0,0,20,0,0,20,13,0,0,0,15,0,0,0,20,0,0,19,26,6,0,0,30,0,0,0,34,0,0,34,736,136,68,13,960,8,0,8,967,28,0,999,187,45,22,8,269,3,3,4,275,31,0,304,4,0,0,5,4,0,0,0,4,0,7,14,924,185,94,29,1234,11,3,12,1246,63,10,1313,333,31,16,3,380,3,0,9,384,11,0,393,231,51,11,0,294,6,0,6,297,9,0,310,46,12,20,0,78,0,0,0,78,3,0,82,7,0,0,6,16,0,0,0,16,3,0,21,619,95,46,14,769,7,0,10
124041466,92,14,6,0,122,3,0,3,120,5,0,130,186,37,16,0,238,0,0,0,238,8,0,248,90,18,16,3,129,0,0,0,129,0,0,129,3,0,0,5,3,0,0,0,3,0,0,3,372,70,38,9,491,3,0,4,488,16,0,504,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,7,0,0,0,7,0,0,7,10,3,0,0,7,0,0,0,7,0,0,7,378,76,38,9,499,3,0,4,497,16,0,515,118,39,17,4,175,3,0,3,175,19,0,199,0,0,0,0,0,0,0,0,0,0,0,0,491,112,54,10,669,5,4,11,677,35,3,708,120,20,10,0,150,5,0,5,155,9,0,169,134,22,8,3,171,0,3,3,172,13,0,186,47,9,13,0,68,0,0,0,68,0,0,68,0,0,0,0,4,0,0,0,4,0,0,4,303,59,27,10,393,5,3,5
124041467,99,8,15,0,120,4,0,4,123,5,0,128,199,53,18,0,270,5,0,5,271,10,0,280,87,30,19,0,132,0,0,0,132,4,0,138,0,0,0,6,8,0,0,0,8,0,0,6,385,86,50,11,533,11,0,11,539,17,0,557,4,0,0,0,4,0,0,0,4,0,0,4,0,4,3,0,9,0,0,0,12,0,0,12,6,4,3,0,12,0,0,0,13,0,0,13,392,88,57,11,544,8,0,8,551,17,0,567,149,29,14,14,203,7,0,7,206,28,0,231,0,3,0,0,7,0,0,0,8,0,0,11,542,114,69,27,758,15,0,15,773,41,3,816,99,18,8,0,126,0,0,0,125,7,0,138,150,45,23,0,217,0,0,0,217,11,0,224,46,13,17,0,76,0,0,0,79,0,0,81,0,0,0,3,3,0,0,0,3,0,3,7,289,79,49,10,421,4,0,7
124041468,32,3,0,0,37,0,0,0,37,0,0,35,51,13,10,3,78,0,0,6,83,3,0,81,26,9,7,0,42,0,0,0,42,0,0,43,3,0,0,0,4,0,0,0,4,0,0,4,109,24,22,6,159,0,0,6,161,3,0,166,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,11,0,0,0,11,0,0,11,7,4,0,0,11,0,0,0,11,0,0,11,114,25,22,6,171,0,0,6,176,3,0,172,37,13,3,5,51,0,0,0,51,15,4,70,3,0,4,0,8,0,0,0,8,0,0,8,156,37,25,7,230,0,0,6,233,19,4,253,77,5,5,0,81,0,0,0,81,8,0,93,71,17,9,4,102,0,0,0,99,9,0,112,14,3,12,0,30,0,0,0,30,3,0,38,0,0,0,0,6,0,0,0,6,0,0,6,165,29,24,3,221,0,0,0
124051469,53,8,6,0,68,0,0,0,63,0,0,64,47,14,8,5,70,5,0,5,74,3,0,82,25,8,8,0,44,0,0,0,44,0,0,42,0,0,4,0,7,0,0,0,7,0,0,8,129,27,23,6,183,4,0,4,189,9,0,202,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,4,0,0,0,4,4,0,4,126,27,30,6,186,4,0,4,188,11,0,206,54,10,10,6,77,0,0,0,83,21,0,101,0,0,0,0,0,0,0,0,0,0,0,0,182,39,36,10,267,3,0,3,276,28,0,304,54,11,6,0,80,5,0,5,83,5,0,83,76,11,4,0,98,0,5,3,101,4,0,108,12,0,4,0,21,0,0,0,21,0,0,21,0,0,6,0,4,0,0,0,4,5,0,13,147,34,22,0,203,5,5,9
124051470,154,20,11,5,187,6,0,4,195,4,0,200,197,43,28,5,276,0,0,0,275,19,0,295,81,19,37,0,139,0,0,0,139,3,0,144,7,0,0,0,5,0,0,0,9,0,5,10,437,77,80,14,606,8,0,9,615,29,5,645,3,0,0,0,3,0,0,0,3,0,0,3,7,6,0,0,9,0,0,0,14,0,0,10,13,6,0,0,12,0,0,0,12,0,0,17,445,81,80,14,620,10,0,11,630,32,5,660,197,50,44,18,305,10,0,14,316,58,0,377,0,0,0,0,0,0,0,0,0,0,3,3,643,124,122,28,922,16,5,23,945,96,9,1046,243,30,20,4,289,5,0,5,298,8,0,303,234,42,18,0,292,0,0,0,295,18,0,315,44,7,18,3,64,0,0,0,64,0,0,70,0,0,0,9,12,0,0,0,12,5,0,14,520,83,55,13,664,7,0,7
124051580,87,17,10,0,112,4,0,4,116,15,0,130,80,23,7,0,109,0,0,0,115,12,0,127,43,7,11,0,63,0,0,0,63,8,0,69,3,0,0,0,4,0,0,0,4,0,3,8,208,47,28,5,290,7,0,7,296,32,4,333,10,0,0,0,11,0,0,0,16,0,0,13,9,0,0,0,13,0,0,0,13,0,0,13,20,4,0,0,23,5,0,5,23,0,0,29,230,55,28,5,314,5,0,7,320,31,4,357,140,60,20,18,236,15,0,15,251,76,0,333,0,4,0,0,9,0,0,0,9,0,3,7,370,113,44,25,553,18,0,23,577,109,10,700,107,14,7,6,134,4,0,3,139,9,0,144,76,31,11,0,124,0,4,4,128,12,0,135,25,4,13,0,46,0,0,0,46,0,0,45,0,0,0,3,3,0,0,0,3,5,4,15,211,52,35,9,304,4,0,6
124051581,84,20,5,0,107,4,6,5,118,25,0,137,93,46,22,3,168,5,0,5,170,10,0,181,50,22,16,0,81,0,0,4,85,3,0,94,3,0,0,3,8,0,0,0,10,0,0,15,228,94,41,9,369,10,8,14,386,39,0,424,6,6,0,0,12,0,0,0,9,0,0,14,10,5,0,5,15,0,0,0,16,0,0,18,15,4,0,5,28,4,0,4,28,0,0,33,245,97,44,9,400,10,8,16,418,40,0,455,206,68,32,8,312,15,0,15,327,78,3,413,0,0,3,0,10,0,0,0,8,0,7,16,454,165,80,21,715,30,9,33,751,121,10,883,125,27,3,5,163,8,0,5,166,13,0,179,97,30,11,0,139,0,0,0,139,18,0,157,24,13,10,0,42,0,0,0,49,0,0,45,0,0,0,5,3,0,0,0,3,0,0,4,244,73,26,9,353,6,0,7
125011475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125011582,35,15,6,0,63,0,0,0,66,11,0,72,68,33,9,0,109,5,0,5,110,17,0,131,24,11,22,0,54,0,0,0,54,0,0,59,6,0,0,5,8,0,0,0,8,0,0,8,130,59,36,3,234,5,0,5,232,34,0,273,7,5,0,0,11,0,0,0,13,0,0,12,8,3,0,0,17,5,6,3,22,0,0,22,17,7,0,0,24,4,6,8,32,0,0,36,146,71,36,3,253,9,6,12,266,39,0,304,173,114,42,16,350,49,5,55,402,283,5,683,0,4,3,3,8,0,0,0,8,0,14,27,319,191,81,26,615,62,3,68,680,320,20,1021,60,8,10,0,73,0,0,0,77,12,0,92,65,16,5,0,90,0,3,4,91,17,0,111,8,6,8,0,26,0,0,0,26,6,0,30,0,0,0,3,7,0,0,0,7,3,0,9,135,25,30,3,198,4,3,9
125011583,31,9,4,0,45,3,3,9,49,4,0,56,35,16,7,0,62,0,0,0,64,11,0,72,7,9,4,0,18,0,0,0,18,6,0,26,3,0,0,0,5,0,0,0,5,0,0,5,77,35,20,3,132,4,3,11,144,17,0,160,8,5,0,0,16,5,0,5,16,0,0,16,5,0,3,0,7,0,0,0,10,3,0,14,14,6,0,0,21,5,0,6,28,3,0,31,91,37,22,3,156,11,3,10,171,21,0,192,154,58,15,8,231,13,0,19,252,110,7,364,0,0,0,5,5,0,0,0,5,0,3,12,246,98,38,11,391,21,4,27,418,133,12,567,18,9,0,0,26,3,5,3,30,7,0,36,32,4,3,0,45,0,0,0,45,11,0,56,10,4,5,0,16,0,0,0,16,5,0,16,4,0,0,0,0,0,0,0,0,0,0,6,61,14,11,0,85,5,5,7
125011584,41,3,6,0,45,0,0,0,46,10,0,55,27,9,12,0,52,0,0,0,52,12,0,58,9,7,13,0,26,0,0,0,26,0,0,34,0,0,0,0,3,0,0,0,3,0,0,3,77,20,23,4,129,0,0,0,127,18,0,150,5,0,3,0,4,6,0,6,4,0,0,4,0,0,3,0,9,0,0,0,9,3,0,8,6,0,4,0,10,6,0,6,14,3,0,12,82,18,29,5,137,0,0,7,144,23,0,165,90,44,26,6,169,22,0,24,194,136,0,331,0,0,0,0,5,0,0,0,5,5,6,13,173,62,56,11,312,28,0,26,337,168,4,511,37,8,11,0,52,5,0,5,51,6,0,62,46,16,9,0,66,4,0,4,72,16,0,83,0,9,9,0,28,0,0,0,28,0,0,28,3,0,0,3,7,0,0,0,7,0,0,6,88,30,29,10,150,3,0,3
125011585,24,0,11,0,35,0,0,0,40,5,0,43,14,20,3,0,37,0,0,0,42,0,0,46,8,0,4,0,13,0,0,0,15,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,49,23,23,0,95,3,0,3,97,14,0,107,0,0,0,0,0,0,0,0,5,0,0,5,5,0,0,0,0,0,0,0,0,6,0,7,8,0,0,0,6,0,0,0,4,6,0,7,51,29,23,0,98,6,0,6,101,18,0,121,62,25,33,7,127,3,0,5,129,106,0,241,0,0,0,0,0,0,0,0,0,0,10,12,119,46,51,10,226,12,0,9,232,128,10,368,38,3,8,0,52,0,0,0,52,12,0,59,29,11,4,0,50,4,0,4,49,9,0,62,9,0,5,0,12,0,4,4,11,0,0,15,0,0,0,0,3,0,0,0,3,0,0,3,68,22,19,0,114,4,4,8
125011586,124,9,6,0,138,4,0,6,145,8,0,159,123,31,25,0,174,4,0,4,176,25,0,202,49,20,33,0,105,0,0,0,100,8,0,107,3,0,0,0,6,0,0,0,6,3,5,14,298,64,62,4,424,11,0,10,434,42,5,486,10,0,0,0,10,5,0,5,9,0,0,9,6,0,3,0,10,0,0,4,16,0,0,16,9,0,3,0,19,3,0,3,22,0,0,22,312,62,66,4,446,11,0,13,459,42,5,507,147,44,34,15,234,14,3,17,253,143,0,399,4,0,0,0,10,0,0,0,10,0,3,17,461,111,97,17,687,29,6,32,722,187,8,916,154,15,12,0,183,3,5,9,190,21,0,215,111,31,28,6,177,6,0,6,180,14,0,198,20,10,21,0,50,0,0,0,54,5,0,55,4,0,0,5,8,0,0,0,8,5,0,16,291,65,57,7,414,11,5,16
